,MOFA_shared_Factor1,MOFA_shared_Factor2,MOFA_shared_Factor3,MOFA_shared_Factor4,MOFA_shared_Factor5
TCGA.D8.A1XK,4.7363224923873535,-1.8666550214681754,0.07244000464252599,1.3867489900949335,1.35219572211397
TCGA.D8.A1XL,-0.31893719178140423,-0.5858610809192056,-0.1648488271476981,-2.5048273739080416,0.6185227583800101
TCGA.D8.A1XM,-0.2159724895691105,2.1980317175730675,-0.36430177971439687,-0.04403553750257639,0.6658963029129482
TCGA.D8.A1XO,-0.9975544935547249,1.2442436517784248,-1.1556722566673394,0.2889165689252385,-1.1234050593422635
TCGA.D8.A1XQ,3.798845498836995,-3.0704725223049674,-0.6950443507222654,-1.4211642673335805,-0.12511198560033832
TCGA.D8.A1XR,-2.7392543946886043,-1.3259387178311914,-4.879809134161217,-0.03042603787337482,-0.39471095041566995
TCGA.D8.A1XS,-1.867796840584291,-0.5057690491448937,-1.8639297769624978,-0.9217069988911706,-0.3862843619559643
TCGA.D8.A1XT,1.7210944005693516,-1.2729646462523458,0.6900851630052075,0.4839371515421231,-0.6940525066238458
TCGA.D8.A1XU,-1.4973328582414511,0.5005629693852239,0.3539284366455203,0.7567963455301395,-0.9065857807772163
TCGA.D8.A1XV,-3.11199345247382,-1.8934903960946383,-0.8912834019647905,2.350413701481694,2.2269398102471127
TCGA.D8.A1XY,-0.9598758205476717,-0.890603740788277,-3.3122874399408144,-0.1936854474440643,-1.2462480978834953
TCGA.D8.A1XZ,-1.1413407027275586,-2.8125542190087955,-0.7333384169254203,-2.9896716882872867,0.028766691870692838
TCGA.D8.A1Y0,-0.647054755272603,1.2790049805358226,0.17440099949440044,-1.5669441995629962,0.41725128651239574
TCGA.D8.A1Y1,-1.8641897744846927,-1.9094297537262164,-0.44716312538323244,-1.1722836286884266,-1.558388275433475
TCGA.D8.A1Y2,0.6690692169784187,0.6934297681002897,-1.6776298166330843,-1.6846784677960118,0.4908096642538236
TCGA.D8.A1Y3,-0.3792724867643974,-2.939067269187555,5.134059653623115,-1.5923854215124431,-0.23830523781281546
TCGA.D8.A27E,-0.9302411675382672,0.144630522868695,-3.8692672381838715,1.8639556852881811,3.7504043925147013
TCGA.D8.A27F,4.517284865902714,-1.6137093065529988,-2.0030954153437293,2.989100624945008,-0.5769352161759859
TCGA.D8.A27G,-0.5414492616589747,1.027192813606277,2.673447303699877,-1.089356622009107,-0.33158345943955664
TCGA.D8.A27H,4.022654676528645,-0.7789144280186794,-0.020553533643563392,3.655285276252265,-0.3005448031783376
TCGA.D8.A27I,0.9432707211173006,3.6123874502432396,-0.38217846559798063,0.38205978267298,-0.20935379606797885
TCGA.D8.A27K,-0.15958634216377163,2.626970997724512,0.3247276798584297,0.6734502056847917,-0.7601540273544427
TCGA.D8.A27L,0.08867768870230489,2.4359630486939325,-1.6776074503194012,-0.28739486070605197,-0.840177885459238
TCGA.D8.A27M,4.298358626954596,0.38703231739738525,-0.06662080278712237,-0.5542418869247859,0.7393574917816449
TCGA.D8.A27N,-0.4786531384157644,-0.30689514431588355,1.4879502089773229,-0.5507546655164555,-0.8378197495367682
TCGA.D8.A27P,-0.9560623118388689,1.7769535856075587,-3.246744473848748,2.6157897521397,-0.7561124699162249
TCGA.D8.A27R,0.7119740086249821,0.3772641565584125,0.5174019737301532,-0.3490834910581124,1.6534442175657964
TCGA.D8.A27T,-1.4743727261707096,1.286080079996062,-0.725778685986335,-1.9475797013812783,-0.6652069891510219
TCGA.D8.A27V,-1.1410017960992218,1.1562144751950094,-1.0190211138700798,-0.11091205419402,-1.563120810949021
TCGA.D8.A27W,-0.8417867884666286,-0.648600078516414,1.6317844886435642,-0.7974854421312805,2.651243824774671
TCGA.D8.A3Z5,-0.3483710336747437,2.7195152631119752,-0.9186009290218278,2.314003490902348,-0.6383731603096786
TCGA.D8.A3Z6,-1.6774596613327568,0.8492556069929666,0.02628832607956833,1.0186396046102495,-1.7599701318679906
TCGA.D8.A4Z1,1.2625678908231284,3.7792571398524264,-0.9504205165595669,2.3260185025668956,-0.13992011057929285
TCGA.E2.A14N,4.524269367006591,-0.9608675324681217,0.19047088813014504,0.5981162518156313,0.8895472344861254
TCGA.E2.A14U,0.6886904487328754,3.1611340650498434,-1.9056609715128412,3.5532197047734657,0.12703244171973058
TCGA.E2.A15I,-1.016099991329878,1.7320965507888473,-2.7263085343732905,-1.584841092633966,-0.20521844617295248
TCGA.E2.A15K,-1.2942876752686816,-0.3000473990093397,-2.7082104324716925,-4.0250928517161295,-0.3428975285821386
TCGA.E2.A1AZ,4.19515602335284,-0.27144324646764445,0.1921340076043092,-0.07302698873346714,0.513062821329987
TCGA.E2.A1B0,2.004141850323072,-1.4033618053803354,-0.9328882844936491,-1.6655986849511148,-2.1713847270943565
TCGA.E2.A1B1,1.643769315986607,3.089777099845629,-1.327821656558722,0.07244897018487256,0.24943093152719667
TCGA.E2.A1B4,-2.61717931326372,0.14252539166889566,-2.2380027564778158,0.9619736890267846,-1.4720938634513
TCGA.E2.A1B5,2.296671053627427,2.8422486842527963,1.408553666095216,-1.9496372425637511,1.807353336722958
TCGA.E2.A1B6,4.716138799818538,1.1041135955546615,0.20165524046732247,-2.007900490584234,1.9308725701479308
TCGA.E2.A1BC,-0.9909939380484366,1.4016531388578517,-0.6039850957756231,1.2927941732490884,-1.2206243262952716
TCGA.E2.A1BD,-2.382455193427607,0.9143345215159644,1.0723155073098978,1.7000196408564359,-1.7726440284075435
TCGA.E2.A1IE,-2.571303923918933,-0.821607355455439,0.8153821150680831,1.769555059111926,1.8999648120995336
TCGA.E2.A1IF,0.633083748613387,2.247791763102012,-2.2427172265025463,1.073141246050621,-1.2660683406225766
TCGA.E2.A1IG,-2.1458510478505186,-1.5904986209097303,0.028344552220979733,0.48071821040681356,0.5592138783334838
TCGA.E2.A1IH,-0.19156653229996948,1.920457716323876,0.17996071496623248,-1.7879728591463209,0.5188585905424912
TCGA.E2.A1II,4.0869542674398565,-1.9455797163208643,0.12656396616492677,-2.3197245266093844,1.6516360301291644
TCGA.E2.A1IJ,0.3290379010755625,2.6571272571256355,-0.33240035804359086,-0.28968696216586487,-1.2262464652669194
TCGA.E2.A1IK,0.23880231353318304,1.4849260895553182,-3.260963759822705,0.44262672978843703,3.099551499000987
TCGA.E2.A1IL,-1.8596121258275171,1.2915347836406659,-2.4467984473802535,1.544305830736372,-1.1971584756126545
TCGA.E2.A1IN,-2.1846304246452934,-1.0006811858934401,-2.7155225152143543,-0.17834643214542095,-1.9474068190283385
TCGA.E2.A1IO,0.06098248283836685,1.633311961919722,-1.0666313000937504,-1.0351933611395314,-0.44342486699884964
TCGA.E2.A1IU,-1.4210969704257514,1.3923530725143245,-1.6091648772137097,-0.016100375417608642,0.11606238019759867
TCGA.E2.A1L6,-0.8424178437620746,2.2656747864261355,-1.6459046404869642,1.4821266857363768,-0.14543812857062147
TCGA.E2.A1L7,-0.03921975648688689,0.2677055494852206,2.8794992930925165,-0.7664665790806704,1.9548689388172549
TCGA.E2.A1L8,-1.6158085118308545,0.13216971042703615,-1.6268548735797572,-1.2945398589938364,-1.4634851852450954
TCGA.E2.A1L9,-0.7243427077269703,0.3938179615411104,-1.0315277979389768,0.3992081632420451,-1.0429577157543173
TCGA.E2.A1LA,-0.5145427111721579,-0.23121510538855575,-1.0282044971524396,-3.1460876709418706,0.6316924932462842
TCGA.E2.A1LB,-0.3221993367036977,-1.5495267902978622,0.6611694386745318,0.2068923086407539,-2.4503685003170372
TCGA.E2.A1LE,0.8863244796510652,-0.03604156233004313,2.168599220439222,-1.8441407815676343,-2.167647550678214
TCGA.E2.A1LG,3.1338474746984315,-2.1548000729016636,-3.234911759099885,0.900849882062412,-0.3834052724594583
TCGA.E2.A1LH,4.726166704511049,0.3002367198723039,0.6118897130434015,-0.5412029346599093,0.9789207238218316
TCGA.E2.A1LI,4.555553796925572,-2.2278148068175443,0.21757017324317043,0.1656218354221059,0.46409173584262237
TCGA.E2.A1LK,4.003681023838965,-5.109969074590623,2.083538791081277,2.8021492157836745,-1.2349414993039822
TCGA.E2.A1LL,2.136943427151191,-1.9019602507141764,-0.4403732783445175,0.7935220834501916,-2.016565871142974
TCGA.E2.A1LS,3.7935106632217592,-2.0552653864678554,0.44131990730367326,3.5759554078404654,-0.915652876169093
TCGA.E2.A2P5,-1.7318737024845214,-0.5012181203422402,1.4315027697128313,-1.289279039469947,-2.049220299287589
TCGA.E2.A2P6,-3.1300980657617044,-0.0377021413618183,0.27447443426696677,0.20734257254498842,-0.6818662265936778
TCGA.E2.A3DX,1.1997508239872088,4.132791188604772,-0.31925764267947815,-0.4681791795593786,0.20625499171630016
TCGA.E2.A56Z,-2.887370714390205,-1.283537090517609,0.05983568219299738,-0.11966326005674943,2.537025688596315
TCGA.E2.A570,-1.214361575784098,0.9322324378978962,-1.3245250807076638,1.5760802423515423,-1.8066404609472098
TCGA.E2.A573,4.931650264125698,-0.9242482320238298,-0.42724916247042516,-0.534401336058474,0.4842251816655003
TCGA.E2.A574,3.8116748399588856,-4.3771021165028445,-1.9104050934482515,3.3735380758834115,-1.5074581117717907
TCGA.E9.A1N3,-1.4054311069357726,-0.02973668651459483,-1.0197006216235915,3.2000041884416017,3.9932725699679357
TCGA.E9.A1N4,-0.9045195842917426,0.7684647569308468,-3.132012541995903,-1.5722819855507848,0.3224223085390103
TCGA.E9.A1N5,-1.0669675959410487,1.3645864358839777,0.4566072311952885,-0.3597593168995479,1.039759677194481
TCGA.E9.A1N6,-0.3463118693888845,-1.7049558443523778,-0.4749112396527247,-0.17768289797916845,-1.9236314358905617
TCGA.E9.A1N8,4.232812933960088,-2.70837234897765,-2.3253908029879837,3.681062811949358,-0.2881499029587334
TCGA.E9.A1N9,0.40775582488998174,0.05190354560834708,0.25930228251768167,-0.34291367116444116,0.11886965131372208
TCGA.E9.A1NA,-1.1480405869174266,-2.0027797691582516,3.8503970098708424,-0.12793051107739906,-0.4156905870262838
TCGA.E9.A1ND,3.9827651570979126,-1.5057539029179332,0.8289327696575673,-1.7080180166146244,-0.8100266538901874
TCGA.E9.A1NE,1.997613266543601,2.702699698625153,0.6234322190434448,-1.288405250224098,1.8320727881343402
TCGA.E9.A1NF,-0.9472435664544943,-0.772732295521868,0.3711845007302376,-0.6999584966204455,-2.069505282814122
TCGA.E9.A1NG,0.6207412837714732,0.047219958699522,-2.0959595130880664,0.259456783042518,-1.1366948848132403
TCGA.E9.A1NH,-1.231207523702116,1.1271320560831186,-0.20243623100487987,0.9735197613925909,-1.3913466618971084
TCGA.E9.A1NI,-2.569244536925808,-1.5710093968660486,-0.1613646964208443,-0.6282447095520666,-1.6254418275819993
TCGA.E9.A1QZ,1.4549937434401965,2.7907140959945034,-0.25658473385809233,-1.0795801992665892,1.500327516734697
TCGA.E9.A1R0,-0.532267149175359,2.5225489753314023,-0.007221761865830768,-0.1845273928159646,0.8622101647483579
TCGA.E9.A1R2,-0.2729852760669367,1.0285499594026064,1.2691911299572165,0.8150156830957763,1.9610224490774146
TCGA.E9.A1R3,-0.8018621444723683,0.1514188508757396,-3.763287973173948,-0.25956086646927723,-0.8434063862372354
TCGA.E9.A1R4,-0.07127495162971303,-0.1836308001648358,-0.3682294958466672,-2.456472291600215,0.33118829899658964
TCGA.E9.A1R5,-1.9868759201850146,-0.8210669631187792,1.4579680502879375,0.7530316381576428,-1.368876156193771
TCGA.E9.A1R6,-2.8503015795552216,-2.0104472785631446,2.0162405848435525,0.7103152649689668,1.420513717823478
TCGA.E9.A1R7,-1.6183330606567738,-0.9934880926885905,1.4412601200006907,0.9426161901954752,0.43700863398677653
TCGA.E9.A1RB,-0.3752663497429098,-1.3246654572219694,-2.671705918636004,0.4067450811399257,-0.5984242737817101
TCGA.E9.A1RC,-1.9214967017946034,-1.1989018468019181,3.8902248134216406,3.037221032175209,-1.7178401542837958
TCGA.E9.A1RD,-1.593278293394631,1.0643237433571815,1.5444862942787132,2.168746054302026,-0.27307669743778
TCGA.E9.A1RE,-2.8350598116274957,-2.388617635388715,3.0910149996606693,-1.7631657027930148,0.595073324164612
TCGA.E9.A1RF,0.23926846207359206,-0.3990302411401572,4.180833315535394,-0.9623392585109579,0.6815689081998196
TCGA.E9.A1RH,1.4352902669659964,-3.1363110360379722,-0.7366305983927189,-0.452946391360465,-2.7587489759391715
TCGA.E9.A1RI,-0.6472202753186995,1.4508303274873975,0.06153324270578402,1.225338372007908,0.4278997058488554
TCGA.E9.A226,-0.18928064369398934,-0.35435738050488913,1.7964877710970633,2.070811245475122,-0.9838821541100559
TCGA.E9.A227,-0.315590350444793,1.8001012726510226,-2.5685536741419,-1.055013266896287,0.9535178520360246
TCGA.E9.A228,-0.9684849160466759,-1.5413719757155284,5.266123526379674,2.176527877375988,3.0275759658995045
TCGA.E9.A229,-0.8554114417825767,1.0102474194140778,-1.2979758146673668,-0.40581847926759473,-0.049432634563271925
TCGA.E9.A22A,1.340577114183346,1.2018166587633885,3.6305361102116005,0.057044877729672136,0.9931748687783739
TCGA.E9.A22B,-0.2314433582876907,0.2972582878537909,4.258723269462162,1.8414959506312258,2.044699453799121
TCGA.E9.A22D,0.6305907288028895,0.4202893851041032,4.707330392004442,-2.632351306468492,2.786411460842088
TCGA.E9.A22E,0.48121254194381635,0.427015133456819,0.6269679711077446,-0.6267742127762117,-0.3957777193025706
TCGA.E9.A22G,4.750231902753026,-3.4709272119080516,0.23562791156927118,1.8040544708435335,0.580433339402834
TCGA.E9.A22H,-2.041406076904043,-0.17491202690805038,-0.9342082776375102,-1.191067172914599,0.254619724050167
TCGA.E9.A243,3.9083117017731888,0.1833430697662997,-0.5667286743277103,-2.7067020498316445,0.5037037619768238
TCGA.E9.A244,3.95408758086078,-1.5854081281461458,-0.6454610284052767,2.0832602285420307,-0.37777729682657984
TCGA.E9.A245,-1.6253479274469755,0.3466675396670573,-3.8780627636805813,1.9557865873406992,3.2553482425270257
TCGA.E9.A247,-2.2109009130697146,-1.028533910660286,2.3589721240743757,0.9755618332266311,0.41795852661467736
TCGA.E9.A248,2.8344837567293215,-0.40564199990543687,-0.4722500871038804,-3.6640014974457413,-0.05189818967106393
TCGA.E9.A249,-1.669081811349085,-0.1780266894659116,-0.5067696275707284,0.29799718346125137,-0.8336847423206455
TCGA.E9.A24A,-0.4174462949727702,0.06473172824494121,-2.593552173739382,0.7199795741839671,0.4285103382015675
TCGA.E9.A295,-1.0078301919242263,0.7607423137874896,1.4942350804953428,-0.010474157200415047,-0.5314262172201536
TCGA.E9.A2JS,-1.5549597880030446,-1.6616277715859342,3.829243762438766,0.5102367377301769,1.1760959850846073
TCGA.E9.A2JT,2.915260568980689,3.2978999903545905,1.458212725693828,-2.8580131704056644,1.9442803915732787
TCGA.E9.A3Q9,-1.8924502353537243,0.12797629873453648,-3.6106337803168227,-0.9301554927613395,2.0064618738308266
TCGA.E9.A3QA,4.642874768319193,-0.2721075538575231,-0.08455090639932557,-1.2481883899891566,1.4546038421021719
TCGA.E9.A3X8,1.0100765784519443,3.520078023878599,0.3279115348171729,0.6407524477900288,-0.547533588005019
TCGA.E9.A54X,-1.8786281149375879,-1.5129956347881233,-2.980324943235612,3.7977615646426672,2.4828874945604333
TCGA.E9.A5UO,-3.951004966688129,-4.1841294647001135,1.6855467203147794,1.5358325618619317,2.9689020730245805
TCGA.E9.A5UP,-2.5023068855230672,-2.667012382522913,0.7360746927429113,0.7289397118862055,-0.41883120292571374
TCGA.EW.A1IW,-0.2169089483990185,2.0115462189499635,2.472317532001309,0.5485365695706891,-1.0692273623221988
TCGA.EW.A1IX,-0.6932771315624173,1.728581449233383,-2.491707009934168,0.41321741722351363,-0.30130663609416514
TCGA.EW.A1IY,0.6118568405562379,1.6810150951436096,0.25025685687399574,-1.000444243541761,-0.0024918989817041223
TCGA.EW.A1J1,-2.3709323637946507,-1.0605619213255308,-3.4279761658640555,-1.9803626552906453,3.287144324921726
TCGA.EW.A1J2,-0.25934762827781643,2.6153890990296915,0.09532854351876145,0.8481900726962244,-0.8951198791886743
TCGA.EW.A1J3,-2.2640364450769517,0.5129001215046554,-0.7395327049093782,0.17103464184150838,-1.1832711831392995
TCGA.EW.A1J6,-1.126191135239328,-1.3591164472407453,-2.2852992441717506,-2.1444405569843523,1.9429745547144581
TCGA.EW.A1OV,1.2233840604264576,-0.3232783983271018,1.0348864711496557,-4.473475476173883,-0.18414391562063107
TCGA.EW.A1OW,4.174799313830332,-2.1113544018500203,-2.9078832525819216,1.2889728948258623,-0.924284163888339
TCGA.EW.A1OX,-3.381320127976051,-3.7330570356065738,2.9349271288578946,2.817883940343526,3.9197201770865013
TCGA.EW.A1OY,-2.086574283660236,-2.500873052588919,-3.309373670516288,-2.213521585170352,-0.1368773434417352
TCGA.EW.A1OZ,-1.7073543142844918,-1.795850792669716,3.2570655842872607,-1.5702587373599486,-1.0819845461940825
TCGA.EW.A1P0,-1.7612204346127804,-1.5708660055783346,-0.34381387179740286,-0.5791248985626589,2.328146956854604
TCGA.EW.A1P3,-1.4931165047350958,1.3328140815196294,-0.4884252718342077,0.6059711923326034,-0.3681776126266665
TCGA.EW.A1P4,4.257135868041054,-1.2168724478113344,-0.8454266714568397,-0.1765286750574727,0.6464393469835813
TCGA.EW.A1P5,-1.8474278581685284,-0.49183126596290383,-0.2040442263740366,-0.15677187705839787,0.862131003971687
TCGA.EW.A1P6,-1.8078020390815597,-1.0317046652171993,-3.116148441006682,-1.203428139362295,-1.2107361687907168
TCGA.EW.A1P8,4.288752097211281,-1.6034894748057489,-1.8691731757981438,0.9821611510331697,-0.03254052671914675
TCGA.EW.A1PA,-1.068482184703142,0.2179960738714936,0.30843333469145656,-0.9743731200978631,1.1065966679728407
TCGA.EW.A1PB,4.292141869705512,-2.1324878680147923,0.7311363383406616,-1.5184738358812617,0.7380471264150062
TCGA.EW.A1PC,-1.558563098591815,-4.12755428957526,0.7809539182659194,-1.79833804782831,-2.745288487206379
TCGA.EW.A1PD,-1.1520452009512627,0.33656080106317515,-0.07216914124258951,1.6549247769200794,0.4484288206253909
TCGA.EW.A1PE,-1.4199567004467306,0.8202165884380889,-1.5184240555522726,-1.6215414313541068,-0.5595761748347046
TCGA.EW.A1PF,0.2122521712771699,1.7369147304765766,-0.22887235306636014,0.34117724112766257,0.43518376617137433
TCGA.EW.A1PH,3.7881117759089507,-3.031499635506504,-3.222101403900758,-0.2507250420090896,-1.183178853442436
TCGA.EW.A2FR,1.385336384830556,0.1085446709556494,-0.4893715729112357,0.2987155537937608,-1.2886623021124626
TCGA.EW.A2FS,0.26946968528045395,1.1473508042021978,2.0183218622249317,-0.5255871257422897,1.470066333232789
TCGA.EW.A2FV,0.28580116865802424,0.56354835230845,0.3400434123425556,-1.3543170124418318,0.3291285112599565
TCGA.EW.A2FW,-2.586650486316568,-1.460898707542525,-1.2551570838671688,0.07281590519433812,2.6758460647520272
TCGA.EW.A3E8,-0.18790106953499303,2.6234799281211933,2.0932841120044103,-1.4097269775271737,0.3760858171516645
TCGA.EW.A3U0,4.3529817291375,0.34815020693741633,-0.8427632126636038,-1.8294412887374443,0.9444322205342848
TCGA.EW.A423,-2.582072468940766,-1.2386873823681785,1.3353778406693493,-1.2439650231596107,-1.0295690911553368
TCGA.EW.A424,-1.6942119359408796,1.5243633055639023,1.186850971117773,2.9105095773195977,-1.3752767671336275
TCGA.GI.A2C8,-0.8442033888555134,0.4119211788647501,1.9713195270550343,-0.1746512625334254,-0.5204591064115379
TCGA.GI.A2C9,4.163786611541242,-1.9071860756090415,-0.6805010856069061,2.9589106832951098,-0.8200254172079213
TCGA.GM.A2D9,-1.9702130592327685,1.0018714634723918,1.3462565160144935,0.22638511040933665,-1.0800850580200583
TCGA.GM.A2DA,-0.272044324626931,1.8779217991228363,-1.1917939806199194,-2.2277532194877403,-0.38449265363903284
TCGA.GM.A2DB,2.0809362078367553,-0.6268258318460282,-0.0964774798423206,-2.257174377132924,-1.6235419428406277
TCGA.GM.A2DC,-1.8580540232145568,-0.2324148269779351,2.4260672959579286,1.2137192100039338,2.482020794283665
TCGA.GM.A2DF,4.133331263273565,-0.5392253564174001,1.026438628931671,-0.6213102909805186,0.5135434979228217
TCGA.GM.A2DH,1.42292975502734,-0.012558908062805844,1.538564993348522,-2.441052860149495,0.28910923405876654
TCGA.GM.A2DI,2.025275712165754,3.395806800770065,-0.007364280962157247,-1.6512080315906452,1.4253538326405413
TCGA.GM.A2DK,-0.05401056849273409,2.0063717274427386,-0.16175532960336797,0.6796128276497303,1.4729930202255868
TCGA.GM.A2DL,-0.6213142650998004,0.4354043065954179,1.1017885010142032,0.20130102590804957,-1.251156233715534
TCGA.GM.A2DM,-1.2197293916844758,-0.22274330712646853,-2.3877142880190814,2.3145195139691497,2.8684527645699935
TCGA.GM.A2DN,1.1080348102720712,2.3261073302890845,0.7384171615963516,-0.9686930402354084,-0.4059713515249809
TCGA.GM.A2DO,1.9121396158532584,1.4093326435286258,1.3664685457748635,-3.73857080498789,2.7715282872266047
TCGA.GM.A3NW,-2.067932402544822,0.7429110393975858,0.9276672478546166,-0.10531747596342898,0.3751631122137597
TCGA.GM.A3NY,-1.681417476827247,1.9252113875323225,0.7669243423864681,1.2269849828693238,-1.2649766404974383
TCGA.GM.A3XG,1.6363141703557622,3.4275524580328467,-1.9315422850248503,4.556289880419945,0.14941388085685908
TCGA.GM.A3XL,4.407198918990347,-1.8205417880582857,1.4937272223497502,0.11340659441826825,0.7796435270697791
TCGA.GM.A3XN,0.8639527002977434,3.560823936502478,0.19942460694005465,1.136882147339806,0.0018714720320711416
TCGA.GM.A4E0,1.284909994013495,3.084363299690541,0.39014775242003036,0.5334674656499854,-0.28588305827442473
TCGA.JL.A3YW,2.0154989751058947,-0.1535566449682401,1.911219810388023,-1.1421586627450746,-2.7692797198539982
TCGA.JL.A3YX,-1.8168645567767225,0.29971798071107464,-0.9634882001061591,0.8776751633571711,-1.7585065141814178
TCGA.LL.A440,1.829023677381509,3.8586860163411463,-0.5865693152615493,1.793432568754267,0.17534314230189943
TCGA.LL.A442,-2.6094295342441733,-2.2336725875145946,-3.224976767168809,1.011725784824355,2.1274545856064857
TCGA.LL.A50Y,-2.2095363445751017,1.0106348969953367,1.2042436612716452,0.22935562554370925,-0.42581549911495326
TCGA.LL.A5YL,0.122745580199391,1.6062263588505448,3.017800960662004,0.2729359489415093,-1.636907285012975
TCGA.LL.A5YM,-2.3801217193760364,-1.4022293014990177,2.896610046857294,0.4989412725028739,1.7282928649715632
TCGA.LL.A5YN,1.121388283146077,1.737806384751709,0.2765260326028509,-2.9098112389045943,0.230003549216758
TCGA.LL.A5YO,3.594007088133665,1.3092924464206361,0.8441304305701386,-2.5831805940788097,0.49482963794047624
TCGA.LL.A5YP,4.191358298994943,-0.5426577360692685,-1.1693356427125992,1.6716863610839743,-0.24174535444120945
TCGA.LQ.A4E4,-2.5270576391762933,-0.49284734999269136,1.2255187287096927,0.8755657382293464,-1.7959698505381299
TCGA.OL.A66H,-0.9853984724833623,0.006902778307669595,-1.2445146274087329,-0.6193878112682508,2.6154755939285566
TCGA.OL.A66I,4.564656510204974,0.20511151514663484,2.094510177058339,-0.49977296280184996,1.2716240428591743
TCGA.OL.A66J,-1.236188937795503,0.5466767038952667,-0.17515353860198415,-0.21526441813443975,0.12930738406635273
TCGA.OL.A66K,-1.9963797622347277,1.0151090494720927,0.2107995034935427,1.6042403085026118,-1.3683046472049807
