,MOFA_methylation_Factor1,MOFA_methylation_Factor2,MOFA_methylation_Factor3,MOFA_methylation_Factor4,MOFA_methylation_Factor5
TCGA.D8.A1XF,-3.489259145850169,5.404351443727492,1.340739852068603,-0.8083196987886669,-2.8284725322583704
TCGA.D8.A1XG,-0.130944498617846,-2.5147080005315186,2.3320888498074344,1.9978959834526617,-0.6892585819399125
TCGA.D8.A1XJ,-0.9114682470450884,1.985116219145933,0.4892599833367429,2.48572176772496,0.8919691481422654
TCGA.D8.A1XK,4.097177476010687,0.8172817901713132,1.340310763346322,0.5215366825873786,-0.7336212648810418
TCGA.D8.A1XL,-0.20272514400378344,-0.6316761953868055,0.26218048385223963,0.5954925467393691,-0.11970173592000162
TCGA.D8.A1XM,-0.14062225614992105,-0.48457572629732676,1.3880641368985323,-0.39810163303928103,0.1135683237194755
TCGA.D8.A1XO,-0.34160647854397247,-1.0309953633046705,0.9292754848095044,0.2042680196598146,1.1608008957132787
TCGA.D8.A1XQ,3.363870735632448,-0.2293257506499478,-2.597669162802583,-0.30003064080766956,-0.8905710556940242
TCGA.D8.A1XR,-1.119986174066333,-4.964845155449554,-0.46982189349875314,1.2872175890146669,0.20050448808901283
TCGA.D8.A1XS,-1.1339886206850096,-2.2323874835054416,-0.24696373635707702,0.5726020611630889,0.2809809885401814
TCGA.D8.A1XT,1.555824299098503,0.5651334100483723,1.5831069792196355,-0.06882843738035108,-0.6017129929397713
TCGA.D8.A1XU,-1.3116390092747907,0.3413009153586781,0.11809442642644455,0.47006293638379704,-0.12031807931459769
TCGA.D8.A1XV,-2.735822008083319,-0.5866221597533823,0.6545704346868849,2.4390354997438024,0.13886553802729815
TCGA.D8.A1XY,0.38218795610078926,-3.208811558047622,-1.445046988067068,-0.48961957613271184,0.10724392837769887
TCGA.D8.A1XZ,-0.7932573541929071,-1.1252218205439148,-2.2345104841811327,0.7140556372225794,-0.4570740779880202
TCGA.D8.A1Y0,-0.6951441571884558,-0.28946936172773013,-0.05416694825988161,-1.1842457793848309,0.31021420137883354
TCGA.D8.A1Y1,-1.2906601668838675,-0.7149935583049377,-1.809366923910259,0.11610522948410246,1.0577777565317985
TCGA.D8.A1Y2,1.3824394590540137,-1.7573117670772345,0.7148250946326358,-0.15841645215799494,0.010992369485369002
TCGA.D8.A1Y3,-1.6441341564190517,4.4797218501112,-1.1943449790255702,-0.08896632701352593,-0.16287060250807844
TCGA.D8.A27E,0.6390545386598754,-3.515873160474274,2.540341873615186,0.35926267608824425,-0.7849844430288847
TCGA.D8.A27F,4.358856714369692,-0.676627260010864,-0.45016736058476814,1.7953740958080646,-1.658677068936205
TCGA.D8.A27G,-0.853420202554924,2.354713110525253,-0.9573890910135283,-0.828547626479305,0.5438520195649355
TCGA.D8.A27H,3.424970658751711,1.1601531552119768,0.5087159488598875,1.408809673272411,-2.055993665479809
TCGA.D8.A27I,1.1611304123582986,0.043923504800277686,0.4359475938052324,-0.884620127036526,1.0506858670410069
TCGA.D8.A27K,-0.20676661703894883,0.6593171274384767,1.8630185263621848,1.004249164318875,1.5426275164585173
TCGA.D8.A27L,0.7800997640110993,-1.37787043954107,0.03971086036853025,-0.450149887156922,0.6211503726389189
TCGA.D8.A27M,3.4461795673085907,0.5308383734897676,-0.013417461787381553,-0.911314921597,0.17872094390117435
TCGA.D8.A27N,-0.7355993302990533,1.2297292743492667,0.1955951108031683,0.39542844152017564,-0.06790401827887153
TCGA.D8.A27P,0.019337508333036164,-2.7700492812465347,2.01387476162043,0.9938612409643905,0.1869821801344439
TCGA.D8.A27R,0.8175888081570818,0.2573462205641266,1.0199361709717851,-0.7090533299026672,-1.3791154892756514
TCGA.D8.A27T,-1.056851826410418,-1.130735743651297,-1.279140329355562,-0.97335134413325,1.3472611864934858
TCGA.D8.A27V,-0.9157268159607952,-1.1170739877153033,-1.0020084384034191,-0.48927883056411375,1.0349501026099666
TCGA.D8.A27W,-0.9655156115099138,0.8369587268285554,-0.25594355040339567,-1.575887562449059,-2.2368215170782877
TCGA.D8.A3Z5,-0.1543144767777437,-0.47627608504121,1.0349303743196672,0.2932858193718197,0.7963442341803495
TCGA.D8.A3Z6,-1.4114285316547877,0.09968599441544801,-0.2673805631278119,0.06404359895921743,1.2668192374929519
TCGA.D8.A4Z1,1.5877322759832668,-0.09654367840837151,1.6277612547873384,-0.018225990884840355,0.30015056588145267
TCGA.E2.A14N,3.6569595139771804,0.7887435075860108,1.1374787818874177,-0.23379551558270545,-0.11814473890109899
TCGA.E2.A14U,1.175546442687374,-1.1978645111050978,2.6148709993490447,0.2475770130835233,0.07401582052419027
TCGA.E2.A15I,-0.15595749540651002,-2.8006812052550494,-0.3172061900348256,-0.9659438699761752,0.7308394389268257
TCGA.E2.A15K,-0.33705790267186875,-3.2844633165294854,-1.9328145570051258,-1.386114031849869,1.1372833013263783
TCGA.E2.A1AZ,3.566143242870615,0.9595911173376213,-0.15975743734177952,0.15410337247586453,-0.03851019720472898
TCGA.E2.A1B0,2.060656891878124,-0.6544672223019871,-2.1149215184665744,0.16408748603082549,0.8009877272234851
TCGA.E2.A1B1,1.8657648224907453,-1.0123439465383186,1.7334939990135585,-0.9306061714093538,0.20628390718835052
TCGA.E2.A1B4,-1.8568320716588467,-2.3252118163114743,-0.24189618381629738,0.30652123186563224,1.0207599180272886
TCGA.E2.A1B5,1.9681363200661257,1.6113349492292561,1.2945203435889854,-1.8341520237985443,0.9136569428324891
TCGA.E2.A1B6,3.628095650872065,0.4815017622572396,0.8138369675543937,-2.0933011456504214,0.9331801291357962
TCGA.E2.A1BC,-0.6198589969649491,-0.4422949399856534,0.8363102138338021,0.35597388435761157,0.8723902093901806
TCGA.E2.A1BD,-2.6774808066365763,0.8671506868216464,1.557935679974592,1.606776017510142,0.5807596498213962
TCGA.E2.A1IE,-2.3876073289687025,0.26016284057185424,-0.1713907943577514,-1.1676730967373146,-1.782199123395796
TCGA.E2.A1IF,1.3007876731447146,-1.7083730264249704,0.7828288160908055,0.029212943539284133,1.0290837285842493
TCGA.E2.A1IG,-2.102947196081436,-0.46880465859810905,-1.460131027516669,-0.43395557142198016,-1.5821054861861699
TCGA.E2.A1IH,-0.358531740363506,-0.40922175054668525,1.5133628518980333,-0.4067408135531379,-0.20186729391073277
TCGA.E2.A1II,3.3644924538615726,0.4828097730863845,-0.6531026627468873,-0.35290988602727236,0.45034145359492517
TCGA.E2.A1IJ,0.4290864650926361,-0.04155018364995862,0.2752518317665871,-0.584711011194263,1.42822292204642
TCGA.E2.A1IK,1.2714648886477413,-2.79296802770455,1.3040514329162127,-0.48519125007032704,0.05721916741733581
TCGA.E2.A1IL,-1.0844180306609972,-2.4871821804641705,1.376307607754017,0.9718356167970874,0.22402044457864692
TCGA.E2.A1IN,-1.1580598903759682,-2.9363060065800353,-1.053922361781423,0.9186418401877866,0.15431303859105672
TCGA.E2.A1IO,0.3968227241541144,-1.0792157401530098,-0.4227198817907111,-0.40021050078531933,0.46148684639042675
TCGA.E2.A1IU,-0.9016929718370648,-1.57769439569615,0.16807035475769502,-0.5936356750912771,0.555335331737589
TCGA.E2.A1L6,-0.3674224957373982,-1.2358098109591455,1.1857059473104787,0.27774741335049674,0.3293405660193103
TCGA.E2.A1L7,-1.1792948230461782,2.4339838712221105,1.8338354224711761,0.878278774635962,-0.4998679905898038
TCGA.E2.A1L8,-1.002933280331893,-1.6321294722714057,-1.3770455728354911,0.07204675965601616,1.747881344329897
TCGA.E2.A1L9,-0.3213322345101398,-1.1276774171711668,1.130452418979822,0.4739925447478073,0.6081185519517411
TCGA.E2.A1LA,-0.14033007718894977,-1.3897949696552698,-1.843801942599731,-1.3494246919101025,0.34062224080924897
TCGA.E2.A1LB,-0.19001070214615706,0.40434267713296307,0.5213279337070673,0.9975147284022566,0.26109614149077
TCGA.E2.A1LE,0.22954896577474812,1.9233084419008353,-1.442124771459433,0.10517190812561789,0.9116096144904962
TCGA.E2.A1LG,3.2017836741054637,-2.452948840562203,0.24990833216170044,2.3377960320014943,-1.2151842111665252
TCGA.E2.A1LH,3.569802216843581,1.0698698870457586,0.2417201282219378,-0.8702771303133515,-0.24078529216054104
TCGA.E2.A1LI,3.5946716282357243,1.0394760945391057,-0.9479461280734194,0.36345962676711197,-0.30020503910694396
TCGA.E2.A1LK,2.6993125077497866,3.339095194151469,-3.0399497511043942,2.706542042108246,-1.4063441257560907
TCGA.E2.A1LL,1.872847628766368,0.1462893324147567,-2.0379614927717262,-0.21095316487341592,0.7389734507018229
TCGA.E2.A1LS,3.08840169960486,1.96021911199532,-0.8115354441840994,2.368223249934648,-1.5671476969303764
TCGA.E2.A2P5,-2.03596319344314,0.9930663734022296,-1.7739421956831187,0.5881243584166824,0.851207144705523
TCGA.E2.A2P6,-3.160483392568023,0.03439082921778207,0.0624919293662901,1.8705584903868142,0.23766901039403593
TCGA.E2.A3DX,1.445350887251853,0.05477752790947198,1.4181235680983275,-1.16060138518952,1.2104575264107436
TCGA.E2.A56Z,-2.756591846192311,-0.9798779098500437,0.1594194387277922,-0.5954499797965135,-1.8168579837737795
TCGA.E2.A570,-0.5402599536554982,-1.189185665457679,0.7253381828143096,0.674785586966335,1.084466124165729
TCGA.E2.A573,4.067930552340432,0.16234779325555584,-0.10411423001461367,-0.5723510975628113,-0.2535304668072775
TCGA.E2.A574,3.828863790147242,-0.2448269128687232,-3.024022682367126,2.198618077726411,-1.8341160923448732
TCGA.E9.A1N3,-0.5540144573184363,-0.997195960871595,2.283717589326486,-1.2327366235497512,-1.769809655535718
TCGA.E9.A1N4,0.04338483019880183,-3.2278034319339985,-0.46191468479246867,-0.6971344022079595,1.0607533297051184
TCGA.E9.A1N5,-0.8594957867998746,-0.007276867023724767,1.471883230239943,-1.102945707757048,-0.13421022943913946
TCGA.E9.A1N6,0.014430464260766973,-0.7496067793399449,-0.23650878760215954,0.42794060575570797,-0.07015862242694675
TCGA.E9.A1N8,4.240772212145523,-0.5679485600984562,-0.14514406810741504,4.217884737657894,-1.9495217113350591
TCGA.E9.A1N9,0.11689778546735358,-0.11463787218433308,0.4997278773591659,-0.42371799925216896,-0.6556092325881837
TCGA.E9.A1NA,-2.0575532046374336,3.3037510769378056,-0.8847191005347245,-0.017671184342107946,-0.5652349259899578
TCGA.E9.A1ND,3.078276007050844,1.1506872542403876,-0.7854070306194819,-0.6125456092164596,1.042479721659835
TCGA.E9.A1NE,1.8513035232411295,0.65533791271274,1.5188321741145325,-1.8344445475813749,0.3836467686850693
TCGA.E9.A1NF,-0.8656983386133972,0.25249605364088146,-0.31914203257190954,1.2918607497050936,0.6036992350711093
TCGA.E9.A1NG,1.5350242711286308,-1.8848113409388108,0.6035465491590369,-1.023303361994273,0.8285866470282278
TCGA.E9.A1NH,-1.0989068267822006,-0.13807297397438165,1.4944671394911695,0.8221654443857754,1.2673168133592712
TCGA.E9.A1NI,-2.197143388614688,-0.6781994682450764,-1.6755623927417835,-0.4357851461557111,0.6192754242648789
TCGA.E9.A1QZ,1.602515746659795,0.11211277158373985,0.11901401736825472,-1.9053726330897722,0.6819944099237126
TCGA.E9.A1R0,-0.2792920993783119,0.1031754727627553,-0.33356254600675467,-1.6225047176935832,0.8422819035262883
TCGA.E9.A1R2,-0.6422504970220875,0.6898417407431363,2.301747055670403,-0.9902036710289289,-1.3236515344714659
TCGA.E9.A1R3,0.2780956757675139,-3.4748442704194016,0.1102098436365526,1.1303694831820603,0.2986835389629931
TCGA.E9.A1R4,0.3295847160867173,-0.6686487949873846,-0.3789683328060115,-0.7426887296680851,0.971690131222921
TCGA.E9.A1R5,-2.0716910793937613,1.2882307795510262,0.4010499319748109,1.586902889176431,0.4786865876197841
TCGA.E9.A1R6,-2.913728884295607,1.2076852677808578,-0.2860918681028962,-0.8724307797972835,-1.3335998933971427
TCGA.E9.A1R7,-1.6541951481359822,0.9731182034166521,0.40396613259572467,0.06428299620091182,-0.8709296910333464
TCGA.E9.A1RB,0.5259643753757866,-2.5223150062165516,-0.2635328934843948,0.9600318306386877,-0.2793424183929203
TCGA.E9.A1RC,-2.6828552736500235,3.9252360715953296,1.5441621944865678,1.6232514568383731,0.058695162046295934
TCGA.E9.A1RD,-1.347389058517436,1.6414562141530151,1.8571766478901222,-0.7939364797339601,0.65623320697143
TCGA.E9.A1RE,-3.384595901837746,1.9918503031487316,-2.1941181489214348,-0.3965883107148615,-0.8676036979172325
TCGA.E9.A1RF,-0.6311139094891002,3.5732351098500197,-0.0692445199682877,-2.2663857507276224,-1.126634923121385
TCGA.E9.A1RH,1.6976999172603882,-0.5408740534424764,-2.3171473253720163,-0.16523310630417756,0.5613955461130768
TCGA.E9.A1RI,-0.44916885653457667,0.014116650999398513,1.872225547177951,-0.9356353680854411,0.13024449756054493
TCGA.E9.A226,0.037711142988974045,1.8562521961837959,0.6925794547023486,-1.7768460159387631,0.18763196499816628
TCGA.E9.A227,0.48120159599399726,-2.482532679751056,0.770329387043162,-0.5105276074008849,0.29880175553429716
TCGA.E9.A228,-1.7372738474488643,4.662514656171899,0.9226648256006789,-2.1100733968653453,-2.0973217751525066
TCGA.E9.A229,-0.42705612955656436,-1.5599664057101459,0.5783652714870812,-0.7839190218815826,0.13231235762415558
TCGA.E9.A22A,0.7874126392020447,3.3813066137152212,1.73167029308114,-1.9984286825938533,-0.3962283647247384
TCGA.E9.A22B,-1.0422110508919968,3.799451173345167,1.6041127439021656,-1.674355773366075,-1.944924174092923
TCGA.E9.A22D,-0.2544311698214338,4.206745519396844,0.8277201756759499,-2.566379821933624,0.16448740766440845
TCGA.E9.A22E,0.8175747178022419,0.5516012157844733,0.5497900320849017,-1.3073887514541054,0.0496670376736327
TCGA.E9.A22G,3.8078826552563245,1.2403810508134707,-1.2021254753264368,0.9657921941667591,-2.028386269597284
TCGA.E9.A22H,-1.4506825215511534,-1.4001915915064491,0.2470554566268446,-0.42250727350772105,0.6937452545182906
TCGA.E9.A243,3.486217803603247,-0.1775559296323319,-0.24003608289361067,-1.451379271419682,0.693233663960574
TCGA.E9.A244,3.392587985891068,0.5507301758555767,-0.5799456134545176,1.69184522914341,-0.9038433641374203
TCGA.E9.A245,-0.39851889656555406,-3.7342407202381867,0.7282978730427131,-0.44105566694299747,-1.0261384743726114
TCGA.E9.A247,-3.001509283569816,1.8418502687254585,-0.04065005621942534,0.23292351981415194,-0.7124253612318205
TCGA.E9.A248,2.638615354546128,-0.5371307974156347,-0.9715834159022615,-1.7601871318257487,0.8213167585376829
TCGA.E9.A249,-1.3395703745559557,-0.43475855674339225,1.1249110192293519,2.096906833813746,1.4542051538438625
TCGA.E9.A24A,0.8299044766418133,-2.1647272187472426,2.078893181282329,0.7201046562164171,0.07862486916091838
TCGA.E9.A295,-1.4256399234557138,1.275687116637261,-0.9733022842629385,-0.23877074894367822,-0.1638468668202885
TCGA.E9.A2JS,-2.370872263435672,3.065717724996462,-0.17031882920780533,-0.040413322971347886,-2.019603862551826
TCGA.E9.A2JT,2.7269463239374594,1.542235226859567,0.8196878835972367,-2.5999996339340776,1.4675831749321315
TCGA.E9.A3Q9,-0.6023424463929528,-3.6190998304013697,-1.1632627920588807,-0.6568567262554329,0.5070173084134842
TCGA.E9.A3QA,3.728178710841917,0.33642511886851084,0.2523790010988948,-1.275438393515202,0.4799476081082191
TCGA.E9.A3X8,1.016424543285494,0.8245540249915959,1.3119153205335405,-0.2503870925817847,1.3384287490568862
TCGA.E9.A54X,-0.5170867749209166,-2.7483062104974962,2.341038064029622,0.5794432471321136,-0.9006835898973409
TCGA.E9.A5UO,-3.942723862218022,0.8777548605526315,-1.4461464267490174,-1.0084441702036953,-2.3528154519724707
TCGA.E9.A5UP,-2.380249508884696,0.4037203588500657,-0.22949991972339825,1.8516804280661359,1.2927649734941802
TCGA.EW.A1IW,-1.0585873072778071,2.497202984812634,0.6614538632725441,0.4163342024819536,0.8581550050510295
TCGA.EW.A1IX,0.3206474678326954,-2.3481351136066655,0.3770205865960969,-0.9712171225132209,0.2875201077484629
TCGA.EW.A1IY,0.5894610767251848,0.39441554752952596,1.679388912893848,0.13592909826598715,0.8312297666277236
TCGA.EW.A1J1,-1.1177954473077292,-4.274873284999617,0.017631845237948633,-1.107435214349321,-2.129205212292719
TCGA.EW.A1J2,-0.3279600985845505,0.3620056266862593,0.9707587582802749,0.05824663866611957,1.1566581302481613
TCGA.EW.A1J3,-2.0651984600289173,-0.8297924624546895,0.17734523240006747,1.1955879638297948,0.9560754484065209
TCGA.EW.A1J6,-0.5962076375555003,-2.8242052336034913,-0.5411750041077424,0.661994771536236,-1.729598963913647
TCGA.EW.A1OV,0.7376377527391682,0.580200300085784,-1.7520778019843237,-0.8150115051308768,0.94114499458665
TCGA.EW.A1OW,4.205500074236436,-1.6475248956313093,-2.1644187693649286,1.9578712369632663,-1.2197478345742863
TCGA.EW.A1OX,-3.48400192093838,2.058764960793808,-0.5140564205749298,-1.7971931948380295,-4.214321042184584
TCGA.EW.A1OY,-1.1527713538737678,-3.833851255774797,-2.72431243998284,0.543675505523595,-1.177454888954438
TCGA.EW.A1OZ,-2.4718038213852096,2.409627015540128,-1.6033611596098163,0.16727795412814886,-0.573710614063269
TCGA.EW.A1P0,-1.4646754644466076,-0.9676280120173851,0.49920230003087235,0.2388238652104122,-2.111676210818737
TCGA.EW.A1P3,-1.181995106084403,-0.5684932564661902,0.14889089203702402,-0.127595794204125,0.8972219304052726
TCGA.EW.A1P4,3.6490900676154854,-0.2840051958380226,0.5366035184459325,0.19786408455409646,-0.4786909023871645
TCGA.EW.A1P5,-1.6738212145238227,-0.5348274669665282,1.083549053365931,0.14367796285180853,0.2091872581582938
TCGA.EW.A1P6,-0.7028593614912595,-3.2676821776846428,-1.3777204384606605,1.1615984157403954,-0.03941040134934642
TCGA.EW.A1P8,4.139180191592546,-0.8187719298634685,-0.3512083230178377,1.0832402022842555,-0.581967510013398
TCGA.EW.A1PA,-1.1603381463293665,-0.2209912334659073,-0.8540006946723981,-0.40414737444994825,-0.697963658405456
TCGA.EW.A1PB,3.459161310134185,1.055358415157211,-0.4589468271625811,-0.7913579635065876,0.2223320008546624
TCGA.EW.A1PC,-1.8020835487904923,0.4739235733841297,-4.598631702085946,0.5720024466967284,0.8901982855892735
TCGA.EW.A1PD,-1.0893036203935198,-0.12087095190663869,1.2212369499620073,0.8202771170727512,-0.9759555712616474
TCGA.EW.A1PE,-0.9581395278175963,-1.6636580021565113,0.5481119121825642,0.7599260686260075,0.9611047831812807
TCGA.EW.A1PF,0.49812087911799346,-0.29486416446230157,1.259583806975381,-0.7409823566716739,-0.4215667503503652
TCGA.EW.A1PH,3.802610775242449,-2.1184245020711474,-3.6073062750500795,1.9666200905792333,-1.6210123109861239
TCGA.EW.A2FR,1.6323318526865853,-0.5400501295285141,0.9935909672616725,-0.1602854726543435,-0.17467547262153185
TCGA.EW.A2FS,-0.3091690668604829,1.9049103929951163,-0.649399307187236,-1.806372299365137,-0.4150103085936529
TCGA.EW.A2FV,0.04971296695374841,-0.03654367309249926,-0.9718918432094236,-1.6120664529204434,-0.14396550294695068
TCGA.EW.A2FW,-2.030360633126749,-2.2975063183032303,0.48529420045585736,-1.4509840493948887,-1.6246650880674325
TCGA.EW.A3E8,-0.6162938919907534,1.96442084939469,-0.057579150435304975,-1.0783737350465163,1.0135004087599155
TCGA.EW.A3U0,3.6241793481509608,-0.3086992513422033,-0.9697129898018285,-0.5620436277341708,0.06375796116925735
TCGA.EW.A423,-2.9037148011647202,0.8473537112491052,-1.2529928425583383,1.819774838091505,0.1752432412419635
TCGA.EW.A424,-2.009585614361456,1.526738816281944,0.6809500471138283,1.6997867525252432,0.5662675481240464
TCGA.GI.A2C8,-0.9229312975500555,1.8937724224983048,-0.9044868069358408,-0.9088672849848769,0.3855747450848116
TCGA.GI.A2C9,3.5878547440467505,0.8605411437362777,-0.9567458331010158,2.3087500833830013,-1.5111040447917934
TCGA.GM.A2D9,-2.2236363101824144,0.9953031362469937,0.11681616682483696,0.19234585362732168,0.32007030292280836
TCGA.GM.A2DA,0.18133678962197067,-1.4165454098314931,-1.2015661559862645,-1.3483368583099526,0.7490332686089568
TCGA.GM.A2DB,1.8576093096075128,-0.09422541199693134,-1.3417919580742659,-0.5871104530224376,0.7682741119799629
TCGA.GM.A2DC,-2.2317314389760754,1.7075703138226659,1.5657271679067928,-0.707975130523304,-1.7932500578803094
TCGA.GM.A2DF,3.015683322454717,1.3327126499217905,-0.7276308695486633,-1.028149984680848,0.046887542154108966
TCGA.GM.A2DH,0.8276613135318752,1.2867147743548948,-0.06484391203991159,-0.3473583639416595,0.6247928036857073
TCGA.GM.A2DI,2.250385603934984,0.1982935129219066,1.1496363818514181,-2.2272063901110832,1.138177324680993
TCGA.GM.A2DK,0.08717914122571688,-0.3574722514198495,0.9721510481560357,-1.3720943819036258,-0.5863631718722849
TCGA.GM.A2DL,-0.6011734489498329,1.0935985061208584,-0.2947356654434917,-0.13141187572779808,0.9650037807146796
TCGA.GM.A2DM,-0.25451936508240075,-2.336481657783999,3.347705130460045,0.11073278137293881,-1.015166046281269
TCGA.GM.A2DN,0.854607380236439,1.1115316933115562,0.7434961232034748,-0.2950650554360194,1.5427554592388089
TCGA.GM.A2DO,1.8180549656760208,1.1438401489915109,-0.11091891219779246,-2.951140041145784,1.0386322549796247
TCGA.GM.A3NW,-2.392567362505802,0.5667905410717123,-1.0573351780682805,0.03038748793371024,-0.20656156490363026
TCGA.GM.A3NY,-2.114181634636032,0.6620713802299809,1.8233282551652663,1.6364118036171975,0.6195764921721121
TCGA.GM.A3XG,2.119649825766955,-0.8921546055342472,2.949391988008296,0.4550254810402773,-0.055977869042852846
TCGA.GM.A3XL,3.2341069930702346,2.1445499517991586,0.5039547693996275,1.187602497482183,-0.9881395296342428
TCGA.GM.A3XN,0.7965621369914359,0.5345499640332244,2.000306084345532,-0.596345592517041,0.8826235376334183
TCGA.GM.A4E0,1.2337450083641377,0.9134062387374229,0.5069571190503659,-0.789265280747511,1.3812648736449966
TCGA.JL.A3YW,1.3029315721305668,2.0986511549283393,-1.3017311616764398,0.08872599976184986,1.4273557235454613
TCGA.JL.A3YX,-1.4912698827236393,-1.1659752228577245,-0.20952113941012182,1.1618455829885004,0.2581835580611918
TCGA.LL.A440,1.9856626757973523,0.196244826464177,1.5240256223842192,-0.6904373219400352,0.6271653503267927
TCGA.LL.A442,-1.1653545915651669,-3.3718258582430423,0.6759474265774569,0.07647466829307949,-0.6954557521767019
TCGA.LL.A50Y,-2.418249597935378,0.8057630658919286,1.6002219007807341,0.5350093420610055,1.1351385171063275
TCGA.LL.A5YL,-0.8494133486788393,3.034364187048843,0.2580650448424448,0.10610970430928794,1.066002849737941
TCGA.LL.A5YM,-3.0871704016656514,2.126209807446001,-0.4265642279932278,-0.15578539320878504,-1.5820675414102794
TCGA.LL.A5YN,1.1223201503926117,0.2354099242440279,-0.5138135357978686,-1.3904372576120188,1.0135387270970322
TCGA.LL.A5YO,2.9652442300925435,0.7030361353455269,1.0278950042828823,-1.9944629366278184,0.9040532820454896
TCGA.LL.A5YP,3.8267308264042823,-0.11501926530742823,-0.03658927554022745,1.2111103309507065,-0.8751806361378469
TCGA.LQ.A4E4,-2.655080774770144,0.9335430705982971,-1.1245040378437738,0.9427963864048094,0.38011563614818084
TCGA.OL.A66H,-0.31721323836979676,-1.737994792388709,0.34566170713070915,-1.889572803312264,-0.8192429171899374
TCGA.OL.A66I,3.1384705651051963,2.554897836555986,0.5252341074383554,-0.32142762762102517,-0.03409544026117336
TCGA.OL.A66J,-1.0771283765647677,-0.3873939389513081,-1.7317950898565377,-1.1956866584791244,0.026617986928657585
TCGA.OL.A66K,-1.8330463434433024,0.6063560176714423,-0.05022475862702148,2.0224325445102407,1.0158877265448771
