,Concatenated_PC1,Concatenated_PC2,Concatenated_PC3,Concatenated_PC4,Concatenated_PC5
TCGA.D8.A1XU,-19.38308801881646,3.962750032168902,1.5590469101906812,3.016819274053308,-9.237146511203697
TCGA.D8.A1XV,-37.5144232828766,-17.575673223461266,-17.09321148387774,27.063633375888195,10.065592592210333
TCGA.D8.A1XY,-6.347955003562809,-2.524085910787626,-26.456641238225327,-17.612108349399183,-4.989726376665765
TCGA.D8.A1XZ,-8.88197926596202,-23.734009889098253,-7.610034124993827,-21.446283372655266,4.421945709510964
TCGA.D8.A1Y0,-8.240036255807425,10.132457882550662,4.400389436936723,-9.737410182662572,5.298702234463784
TCGA.D8.A1Y1,-20.830511069390287,-14.327733184030121,-5.847795665590407,-14.7761045967932,-8.808258916470251
TCGA.D8.A1Y2,9.624471192055204,7.744186539455115,-11.120652928770184,-12.022051307476026,5.879802304902708
TCGA.D8.A1Y3,-9.30864835342189,-29.459143308057392,38.774108540834874,-4.5212185609905875,-0.9584144973275172
TCGA.D8.A27E,-9.732209258966014,4.03584606865586,-33.97298382053022,15.940629955672097,26.274345435448854
TCGA.D8.A27F,56.703692423826205,-12.448977605293654,-17.5905090969965,14.309539530220686,-6.3847453821943185
TCGA.D8.A27G,-11.990248929138247,5.557540776223147,23.58354511930139,-4.344343040954146,-1.0558725930104373
TCGA.D8.A27H,46.29114213542741,-7.3402339930214655,-1.8421532800449338,23.111552993911225,-6.090524912009534
TCGA.D8.A27I,8.209809281652694,31.202442047749894,1.2596603269432878,-1.1126518823065266,0.12398221293075429
TCGA.D8.A27K,-3.268016180960476,20.497984294986725,3.306828449384473,10.392512448651107,-11.01924113727406
TCGA.D8.A27L,0.7825524509586017,23.259997554100984,-10.974214722422499,-7.465400292776061,-4.781267378351886
TCGA.D8.A27M,50.94140070914917,3.569801300825844,1.9910694120108021,-2.3668366668201872,7.646485645374749
TCGA.D8.A27N,-5.906132286877519,-3.452554579113798,12.058381343501114,-4.458631484450214,-5.517783645119409
TCGA.D8.A27P,-8.579842728893631,18.338579998486033,-26.878572587432398,12.090140813712724,-10.245835099432835
TCGA.D8.A27R,8.784997919369832,2.8551169945665427,7.037747983104148,-1.744358604389609,15.157303310715607
TCGA.D8.A27T,-18.06368608677417,11.7736436863607,-3.849139400743943,-15.346358554472804,-1.9640914013258497
TCGA.D8.A27V,-12.977211582311785,9.277275530384543,-7.894116423480873,-5.883863340615768,-11.6209767901099
TCGA.D8.A27W,-12.419926525809,-6.751853655965967,14.573173627057876,-1.9595777097620466,22.941443003812942
TCGA.D8.A3Z5,-4.677403741500907,24.0545088096631,-6.648085520168577,14.066763502581315,-7.0986502930582605
TCGA.D8.A3Z6,-21.68086844217372,8.245057259978841,-0.48328175926372996,2.3900049530538037,-14.821328121226747
TCGA.D8.A4Z1,12.466067913436415,32.77918643747384,-4.862930538115035,13.151093692710546,-2.6432098413210388
TCGA.E2.A14N,54.99164344711328,-8.295475211122666,2.4086451151168293,6.482352441473005,6.280012640719949
TCGA.E2.A14U,9.397461369528742,29.039707356452098,-12.85388621893676,20.001140595261603,-2.518782862697855
TCGA.E2.A15I,-10.427204575822119,17.026857315924087,-20.4490647834938,-14.123499779954011,-0.06151753048551764
TCGA.E2.A15K,-11.518185247908688,-1.1897392666262276,-19.13439815346169,-31.37239954665572,2.4210569264728203
TCGA.E2.A1AZ,49.05247598731018,-3.376238194155065,2.629665088269756,2.4216890953365193,3.92483119393167
TCGA.E2.A1B0,27.152566391555045,-10.298709230846852,-7.107703759035271,-17.40265709066853,-12.288089999665072
TCGA.E2.A1B1,20.520496922455774,28.00315443707538,-5.948890676325483,-3.492635241388789,3.0820050901669784
TCGA.E2.A1B4,-28.866803113657465,4.747547326726946,-20.140785984296794,0.5661162381121256,-12.813652334943452
TCGA.E2.A1B5,22.79328712820675,22.05188886169104,16.191831449782345,-7.4450201542696055,16.867109280637443
TCGA.E2.A1B6,57.09933980350262,8.414769338749478,6.198603342798488,-7.400738459294655,17.785942286330098
TCGA.E2.A1BC,-11.06171510119624,13.50740152551324,-2.9970302192302016,0.9426246150848248,-9.499852213847538
TCGA.E2.A1BD,-28.228550688503685,6.880172250805077,7.390961482539991,13.744507803134107,-19.746737735902222
TCGA.E2.A1IE,-33.45959746038158,-7.583107336160065,4.942989977206239,10.093349657341847,14.59645081473615
TCGA.E2.A1IF,9.35568000624052,21.34886282955707,-15.436257788211314,-1.3653370762823485,-9.379572068024443
TCGA.E2.A1IG,-24.85420102716113,-13.353221863036875,-3.8294053761669717,1.8349132378334574,4.329975900442069
TCGA.E2.A1IH,-1.589504154122053,15.316041914814399,6.027593477751437,-8.845955036409705,4.178529617830735
TCGA.E2.A1II,48.054130786349546,-17.394290714757837,0.7728174119364033,-7.078202598391392,14.737376250240187
TCGA.E2.A1IJ,2.432789534902015,22.654000507539575,-0.6337108059550551,-4.2617800547511875,-9.686726574300232
TCGA.E2.A1IK,3.463640114722016,14.915731898943443,-26.477818764468182,6.675284267439987,23.63114740803111
TCGA.E2.A1IL,-18.26255059611834,13.67448157403484,-19.297983141668,5.383971051843637,-12.305986607296735
TCGA.E2.A1IN,-21.189500668614876,-4.812398689752117,-23.493913384436695,-11.130831558370494,-14.19625787336206
TCGA.E2.A1IO,2.121251816077644,14.368319857631858,-5.620879854066117,-10.270694787633673,-0.9967342438192832
TCGA.E2.A1IU,-16.944345158733576,12.743948337602417,-12.813574754379669,-1.7017787172889647,-0.059166874613312964
TCGA.E2.A1L6,-9.280808287221541,20.752720198538373,-12.82043640575259,6.962097135800084,-3.6925625260496937
TCGA.E2.A1L7,-1.7026443811866308,-2.4294928465396914,23.004978687727338,10.488863558185047,12.362156966840821
TCGA.E2.A1L8,-17.60400997933173,3.1504041394789453,-13.931994621227483,-14.512601844745783,-9.099395446552162
TCGA.E2.A1L9,-5.670426529168939,4.623244316497894,-8.069339109295289,-1.2270392091741997,-9.667765134833516
TCGA.E2.A1LA,-5.453143141739849,-1.4455081011166138,-7.3015008360128,-21.579189540393518,9.786724880124394
TCGA.E2.A1LB,-1.8570445100329704,-11.651135687772296,4.2259181147427265,-5.389685778330211,-17.58510960856022
TCGA.E2.A1LE,9.444691288508317,-2.674267580521917,19.772007786943195,-11.711098523968483,-13.034939814102655
TCGA.E2.A1LG,41.90471298730771,-15.20226898383273,-29.230051626859026,5.543182789036905,-4.821839339244881
TCGA.E2.A1LH,55.778807102744594,1.1882609953539636,7.602695333105975,1.640345068808896,8.661397322921518
TCGA.E2.A1LI,55.05020341854046,-20.18405511039509,0.37423519516355863,4.951895536710426,3.034571581297119
TCGA.E2.A1LK,44.50596400110856,-46.87795300362164,8.827473527831202,22.572550240544896,-12.979261467111563
TCGA.E2.A1LL,28.355083102100057,-13.801692507384743,-4.423500433037946,-6.583343210905457,-11.095651034491238
TCGA.E2.A1LS,42.792609031511226,-21.15696342787567,-2.349477427358994,26.36529567722882,-13.335826230679093
TCGA.E2.A2P5,-20.866256288583358,-5.6962175138459985,11.804972512128387,-8.328583749670617,-16.22353854502269
TCGA.E2.A2P6,-36.77351106314327,-1.0608500058409527,-0.35954788380124947,6.150832246959889,-8.813646365567136
TCGA.E2.A3DX,11.811000896947977,35.590029633711495,2.9010149275961226,-3.0919530966732918,2.334995548465187
TCGA.E2.A56Z,-35.188595771656615,-10.944133416752235,-2.015598152364055,5.735436714627704,18.66985862672176
TCGA.E2.A570,-13.608093360795488,10.093836189775532,-11.199550853510017,5.3998777934687725,-16.055970622809227
TCGA.E2.A573,60.87623265720848,-7.976750032792902,-2.5486887718419564,0.2696804096947579,4.5050637888149145
TCGA.E2.A574,47.349006023174375,-34.26395046391307,-20.94807413868473,12.026052894118596,-11.968486529318199
TCGA.E9.A1N3,-19.64268963905551,0.8643237572644961,-12.128780738212837,22.779444525725605,28.08945641888389
TCGA.E9.A1N4,-7.230393173506206,10.195537382557717,-23.936692015956673,-14.419940489655843,5.619244943752191
TCGA.E9.A1N5,-14.717326414708086,11.601338290767048,4.81175071823149,-0.49011111203288643,7.912534659960625
TCGA.E9.A1N6,-0.22107133138354837,-12.00590542232283,-4.358126739536294,-9.45962645919823,-13.41148608078438
TCGA.E9.A1N8,52.598991793457536,-23.120945787320277,-25.105499202333334,27.355529599798498,-8.076272038512936
TCGA.E9.A1N9,7.621097467225731,-0.33047187716236226,4.699130969366496,-2.0832329026458094,0.6841595360188012
TCGA.E9.A1NA,-16.668607905580345,-19.926990097814098,28.869296286869826,3.2106306818631163,-4.777091084188011
TCGA.E9.A1ND,47.50229733228014,-12.813196822654302,7.344673839304442,-8.690219015711781,-4.2580981213894065
TCGA.E9.A1NE,20.985871242097673,21.788151554348662,10.058838523543315,-5.742714760776936,16.614550313880304
TCGA.E9.A1NF,-10.421048168666616,-6.677741874254483,1.6311439398744443,-7.4942722394263,-15.984908806907608
TCGA.E9.A1NG,8.793527239346856,4.001490794634952,-16.246846161788717,-10.354670927470513,-6.053180223873058
TCGA.E9.A1NH,-14.198124550599992,9.498001931677832,-2.9082980285462785,6.359458057687449,-15.248674974611351
TCGA.E9.A1NI,-29.5268532487201,-11.19763978542549,-3.172944919208293,-10.589445904981497,-11.181855758223561
TCGA.E9.A1QZ,14.375556387604266,23.70832280482759,2.133067085669305,-8.25246962458586,16.08686682608969
TCGA.E9.A1R0,-10.394194066775972,21.640295468092265,2.6940168350138705,-3.372533172097245,9.690018930572101
TCGA.E9.A1R2,-5.183153660538866,6.517542455544925,11.353779452405577,11.995819981881974,12.761524427076099
TCGA.E9.A1R3,-5.356598893780489,5.102406290855801,-31.482652799707974,-6.484684243797551,-6.881329975173934
TCGA.E9.A1R4,-0.35858021267422274,-1.2848038970851865,-1.3689002599510263,-16.947353080849233,6.312113341288343
TCGA.E9.A1R5,-23.108334235278694,-8.062360653291877,10.314046777913726,4.388555710792926,-12.424702003429065
TCGA.E9.A1R6,-37.8832845315628,-18.41134265403214,13.489668998341338,7.230404217983494,10.24179949253039
TCGA.E9.A1R7,-20.553182986268663,-10.26721117438941,10.155477543635685,6.627542484222189,2.048377761457111
TCGA.E9.A1RB,0.31831771006133014,-7.236278501153782,-23.816176151592234,-2.052288566253349,-4.524458169511505
TCGA.E9.A1RC,-24.875383127011972,-13.113718048394205,27.18371310813989,22.307380444801943,-20.97701463462845
TCGA.E9.A1RD,-25.175190598736652,8.922024810964022,9.511844146142098,14.474665092155892,-6.736751083798485
TCGA.E9.A1RE,-35.05574006170505,-22.918115109069973,25.40966326190653,-9.860673637245355,6.904767427659195
TCGA.E9.A1RF,-3.6157525684563803,-7.951919860634276,33.135030264838036,-3.0577665597716934,5.572100775796284
TCGA.E9.A1RH,20.941352144374264,-22.70668389916056,-6.531461965113832,-18.7908325190802,-13.539059185968588
TCGA.E9.A1RI,-9.335278466194447,13.136317732582201,1.0263186431584737,5.508732654991733,2.0556377060308013
TCGA.E9.A226,-7.214493533468993,-1.0674296980195392,12.057067306299887,6.156468494958723,-8.33521220628222
TCGA.E9.A227,-1.7655100625739852,17.090960075167438,-19.42580161831707,-7.928575205088768,8.087881432274054
TCGA.E9.A228,-19.61904802571504,-17.52686314665619,40.24523180308867,18.392512116877658,22.07630334128
TCGA.E9.A229,-9.21539201232396,10.336846428943797,-9.53099989015948,-6.301688015130293,0.29511857569820615
TCGA.E9.A22A,8.30641545233041,7.376095128376628,30.248352948874142,4.2440520342366765,7.1004683278249825
TCGA.E9.A22B,-9.994707825196805,-0.8350454722046896,34.43984888275717,15.17726418782577,15.081236344786591
TCGA.E9.A22D,-2.452515885210721,-2.0875152196435174,38.16545419942349,-5.31672734128095,22.795239817478116
TCGA.E9.A22E,2.880191823314151,3.946852483253979,5.0695493385259915,-9.08410409922382,-1.7562408755651955
TCGA.E9.A22G,56.162517476532294,-31.877663220283868,-2.603761114496535,16.245729731091036,1.0289893434381834
TCGA.E9.A22H,-24.443980812464563,-1.1885674682783418,-8.905195427162367,-7.009571969962206,1.1137953260452933
TCGA.E9.A243,48.52814704067102,3.1124433531271527,-1.0229394679492902,-18.088140523008324,8.20572219621474
TCGA.E9.A244,47.19583539274035,-15.379826182020716,-7.670636669190797,13.83605145606688,-5.359069626318596
TCGA.E9.A245,-17.2312782410513,6.54880054686507,-33.545321551724946,12.31745377280369,25.331440240016544
TCGA.E9.A247,-26.341784756531137,-11.111820865247015,16.66228368813955,10.964788854987935,0.41468893327378936
TCGA.E9.A248,36.85883733112573,-1.3072674355548943,0.5478335673156486,-28.875720103677693,5.886104215865139
TCGA.E9.A249,-18.642899422681886,-2.0504752155234223,-7.049454109362867,7.903321906392189,-12.364832819793278
TCGA.E9.A24A,-3.212713129039106,2.7907572243478374,-22.566445066735657,2.240686764775132,0.08332892019145756
TCGA.E9.A295,-13.904478902919589,4.810033249685131,13.58449667687227,-1.271108349719103,-3.1055418626646865
TCGA.E9.A2JS,-22.001114328768733,-16.972819598515663,30.462708507604372,8.365487569846858,8.599578639032437
TCGA.E9.A2JT,29.510424470289973,27.57311507934493,19.83889600674816,-15.006721927199104,20.22046545573253
TCGA.E9.A3Q9,-20.97587742587844,3.986286312468687,-30.401299762730286,-6.682195795017422,19.19390406665807
TCGA.E9.A3QA,56.563426389678234,-1.6281014105998564,1.8813221029157916,-3.857852190190943,13.799904383354912
TCGA.E9.A3X8,8.703226414141062,28.942365900974313,5.495632104351445,6.85938227924013,-5.573591285092804
TCGA.E9.A54X,-20.231834911864283,-8.066098854005721,-28.823003128566768,24.052951140651217,14.247088988432722
TCGA.E9.A5UO,-49.90284760768507,-35.95274152783585,5.790656024618782,13.370167447384086,21.3574572023256
TCGA.E9.A5UP,-29.376510830241227,-22.27541218419415,-0.06403743282278897,11.951032187850807,-6.901195824071932
TCGA.EW.A1IW,-4.910742289341795,13.758943552442812,22.94793133104735,6.824436986369848,-11.370186706812882
TCGA.EW.A1IX,-6.463855064346981,18.377062957923755,-17.629359292813245,-7.05483297063906,-0.4354331594741284
TCGA.EW.A1IY,6.12911314159725,12.863161749086297,2.893840791779801,-1.0992440647419777,-3.0112928486515638
TCGA.EW.A1J1,-26.630212321562162,-6.954325865257127,-29.811495678359915,-8.692557279130932,26.93755176868481
TCGA.EW.A1J2,-3.9668289268510732,21.84941235619786,2.5796956192189477,4.649200623487002,-9.067947316854733
TCGA.EW.A1J3,-25.748303442184827,5.276602569830257,-8.152223889876037,0.8336896611813046,-12.434621242709415
TCGA.EW.A1J6,-8.515011642851213,-11.019795577073195,-19.00079115866044,-8.57289367350438,15.524496237044353
TCGA.EW.A1OV,14.882955286761026,-4.997451236658057,11.533374692276764,-25.988827068546684,4.0712509682472575
TCGA.EW.A1OW,53.23622421994489,-16.158148860367554,-25.95228899533941,4.859080505453325,-7.408973014417093
TCGA.EW.A1OX,-45.31886540344339,-33.62355528808286,15.360853970894933,22.96790314041258,27.98516937005177
TCGA.EW.A1OY,-16.95238214698895,-17.678381919847734,-28.033219529971536,-19.780667872610557,2.276966854121204
TCGA.EW.A1OZ,-20.73727424810074,-18.326921434112187,26.21709338607411,-8.027735585208152,-7.172370563437452
TCGA.EW.A1P0,-19.315861264663376,-14.622100511222383,-5.880222948597794,3.3580336165581217,15.98173395417038
TCGA.EW.A1P3,-18.15221966088059,12.394812397550698,-4.098303529302953,3.3934736441728015,-3.589263531482281
TCGA.EW.A1P4,53.56345342467467,-9.805907274211469,-5.258218105587141,0.36386379797509627,5.435093629487291
TCGA.EW.A1P5,-21.573434113068515,-3.443389016842252,-4.259247087667995,2.5698729017603434,4.651461500310326
TCGA.EW.A1P6,-15.925099172150434,-6.2355247348776786,-25.981358324387656,-14.696015008425936,-8.335802504161224
TCGA.EW.A1P8,54.42358249625451,-12.625159706861059,-16.050437870751527,5.564328148328706,-0.49461186322083756
TCGA.EW.A1PA,-12.816166001411704,0.5872161947101028,3.7546033021749534,-3.9417766900887,10.227360076419426
TCGA.EW.A1PB,50.467634552008626,-18.452887025018804,5.049520160086792,-4.118984057924972,7.7964098040868315
TCGA.EW.A1PC,-13.467154796049776,-32.65369863577846,3.085099223488343,-18.99057722250739,-16.09346638027811
TCGA.EW.A1PD,-12.266206935776752,3.7544995037893996,-0.0730484708904076,6.84320216042501,2.623731555646587
TCGA.EW.A1PE,-14.897482885022333,8.309382983356876,-12.291464379095872,-9.056804997387562,-5.636850628069567
TCGA.EW.A1PF,1.438485892794243,15.205465224968542,1.2043945308703208,-0.5725587703381891,3.6907392848107796
TCGA.EW.A1PH,50.2505415678996,-23.727967776979273,-28.75610636641798,-5.158959272394544,-7.372189077530577
TCGA.EW.A2FR,18.70139397974686,2.913697709138414,-1.5381412962431542,-5.310912011873752,-8.12084452627921
TCGA.EW.A2FS,-0.5240263942597705,6.897422721902389,17.83816177900425,-0.7981261366735171,13.554991375849422
TCGA.EW.A2FV,4.007930298360405,4.739876876760524,4.954249811551873,-11.897946285187356,7.106025396832454
TCGA.EW.A2FW,-28.127821610598318,-11.247416174412953,-11.346113381338764,0.45181037516687245,21.235231355581288
TCGA.EW.A3E8,-7.108274492423704,20.34856417951345,21.231871477673526,-4.244264146837747,4.4820363630201685
TCGA.EW.A3U0,54.746352588408264,3.1832392314072284,-2.6577165719868705,-9.909599191547667,11.53139956426484
TCGA.EW.A423,-31.29616422119493,-14.539358033390549,6.200672569049218,1.3937502987223305,-11.60471022205279
TCGA.EW.A424,-22.781705623926452,11.860030173542343,8.246324485667854,21.987819793638337,-16.067067310685843
TCGA.GI.A2C8,-14.450253602463489,3.2264967884272373,16.206882447330077,-3.2815903397568933,-1.5217662570227999
TCGA.GI.A2C9,50.03525135968564,-16.704962365041442,-8.48296435921068,19.885003117756185,-9.988720022946037
TCGA.GM.A2D9,-24.940552783022007,7.277753852062457,11.228526580758563,3.447832773749511,-11.2776015647708
TCGA.GM.A2DA,-3.110624329840042,17.09649387246512,-5.853795659826469,-19.391299814054328,1.8389980674232942
TCGA.GM.A2DB,27.93477001550498,-3.401539768930095,2.4526883045517742,-19.960318856088364,-7.567405005341234
TCGA.GM.A2DC,-26.262734322790372,-4.679386049705919,18.42319752359109,15.264254444211092,17.444593146699994
TCGA.GM.A2DF,48.130536633583546,-5.650934534095839,11.010029884273797,-1.6715767430499295,6.968113528297507
TCGA.GM.A2DH,17.447844950255945,-1.4149628763975783,15.371145406915272,-10.354238890542497,4.608215834594593
TCGA.GM.A2DI,20.897722736274698,28.912084626676016,6.215400973272304,-9.880745777579408,14.563244680579524
TCGA.GM.A2DK,-1.34340252747672,18.2498014627533,2.312016108216742,1.6006885031253766,13.987594405088117
TCGA.GM.A2DL,-8.889893733154866,4.551896681948279,10.47034187555569,-4.020951930211657,-7.212239876977476
TCGA.GM.A2DM,-12.716868429213115,0.6055703461722399,-22.44077878600735,18.32917110742405,17.408946616345855
TCGA.GM.A2DN,10.486662116994907,18.18365833408651,7.508018985342136,-0.8296686631976871,-5.14636805209434
TCGA.GM.A2DO,17.543274511621203,10.09490982019212,16.39125319694199,-18.46449641183822,27.212121335837008
TCGA.GM.A3NW,-26.865565040968498,4.560752498789658,7.9038731239184665,3.330494722499439,2.6562905008489905
TCGA.GM.A3NY,-19.011770940838296,14.561713451414361,5.8071729348914065,14.546190137848269,-16.46340063458795
TCGA.GM.A3XG,19.29140887496102,31.120322979861218,-13.424342342524731,26.090143697664935,-2.827736464609432
TCGA.GM.A3XL,51.7585151754447,-18.732854114912698,11.385379853077744,10.840355669459703,3.380695781195927
TCGA.GM.A3XN,8.341057380917636,30.16586791576144,5.419302853429902,7.695737901335434,-0.965276676985865
TCGA.GM.A4E0,12.165623403811102,26.462610675148564,7.354190591782332,0.9971535990850334,0.1479081093160486
TCGA.JL.A3YW,22.810318620396064,-1.395306808382148,17.138737984756606,-10.731294999864794,-17.70063913439382
TCGA.JL.A3YX,-18.768540403870837,4.131112037753249,-7.079407702696726,1.2844838554929117,-14.519057705575584
TCGA.LL.A440,19.991679885593385,34.55952287403812,0.20802669425425613,6.913915434356206,2.329141440703249
TCGA.LL.A442,-29.100258508705448,-15.605149810155265,-31.992503338105692,6.2094587896390845,14.662025703639333
TCGA.LL.A50Y,-28.265922713629354,6.451193707104489,8.875824398586953,8.892774376370918,-8.246894840373276
TCGA.LL.A5YL,-1.8741250053612646,10.24899180503886,25.2237292384699,7.967176264188044,-16.23675729010604
TCGA.LL.A5YM,-31.186195458468823,-16.253912116697087,22.246185190719622,10.036066561006667,13.453286515768387
TCGA.LL.A5YN,11.357032596159767,13.73560345822125,5.520603811182135,-15.305474806804344,4.2740127009951365
TCGA.LL.A5YO,42.882078821630664,11.325523154572442,13.236805223929595,-14.140607581934356,7.545419960833443
TCGA.LL.A5YP,51.50215643435665,-4.100634557969998,-8.921107685707764,8.979753993957717,-2.5189921123298094
TCGA.LQ.A4E4,-29.82899264367127,-4.506498817711745,8.270945814190611,4.8750470461849735,-14.9205793049387
TCGA.OL.A66H,-12.318494801512651,1.00711034243138,-10.22175781247331,-3.3786815289020127,22.094715672693795
TCGA.OL.A66I,51.55206640090042,-1.5816748395799927,18.86339372231683,7.799563884350677,9.204706596679305
TCGA.OL.A66J,-15.11400897136175,5.322339167584193,1.1498536904900263,-8.39395044507983,6.038593053000182
TCGA.OL.A66K,-25.168986316755884,7.958462493261059,-0.5841457542837748,12.582779062034065,-15.245532856782704
