,MOFA_RNAseq_Factor1,MOFA_RNAseq_Factor2,MOFA_RNAseq_Factor3,MOFA_RNAseq_Factor4,MOFA_RNAseq_Factor5
TCGA.D8.A1XD,0.8226437521466842,-1.300672770405263,-1.5004528629852287,-1.057403336125084,2.0986864865946946
TCGA.D8.A1XF,1.1756808758193036,-2.706151939967662,-1.1025948168875672,2.9961941317267393,2.0065144269908584
TCGA.D8.A1XG,1.1006318505618249,-1.6190687182525934,-3.272379664401157,0.05690044731697332,1.524160016007504
TCGA.D8.A1XJ,-0.15517415342508317,-2.806852313553175,0.2416959695639226,-2.0082124495539335,-1.046537224223602
TCGA.D8.A1XK,-4.262747411473702,-1.9665619608070033,-0.3090926404145586,0.9974936040899988,0.8971462662537151
TCGA.D8.A1XL,0.07426882445887202,-1.0360701166430937,2.503782053134857,2.0423807849606805,-1.5209573136294006
TCGA.D8.A1XM,0.6682222685035741,1.9691717322400288,0.5503566902743803,-0.3912045329329518,1.238965225590206
TCGA.D8.A1XO,1.3984808696311826,0.2836796784697863,0.8867855583248514,-1.7640987317243806,-0.0694090277782658
TCGA.D8.A1XQ,-3.8697279551390893,-1.5418995064802732,0.766183740486034,0.7957015590427008,-0.31887526891070855
TCGA.D8.A1XR,2.0025349063365385,-1.4178672645610972,-0.7559282309352892,-0.6861416698915361,-0.2506279047816503
TCGA.D8.A1XS,1.1050968930283003,-0.9344142490079133,1.2972035364351164,-0.9676776357590203,0.844691207917777
TCGA.D8.A1XT,-1.5536629755850893,-2.409784463562146,1.6854042032859275,-1.6808731617300485,0.23996899829518392
TCGA.D8.A1XU,1.2257876510510075,0.1279836575194026,-0.18572405718386822,-1.5287109001069028,0.328436112072554
TCGA.D8.A1XV,2.1806404179122034,-2.946249326827147,-1.7167716183962711,1.6369834450483065,1.746938645139107
TCGA.D8.A1XY,0.8187542638985905,-0.8199121262399309,-0.36649473374575886,-2.029570765016411,0.5091681569909364
TCGA.D8.A1XZ,0.41474116168242764,-1.79262707120784,2.0553929125898724,0.3175917380721708,0.6101538793693786
TCGA.D8.A1Y0,0.7028699138828829,1.6841516884109042,1.199617060526928,0.06495376992931835,1.2661450204482265
TCGA.D8.A1Y1,1.1610490276435999,-2.172086140577502,1.0687896063784086,-1.4820935485865918,-0.019270427922850168
TCGA.D8.A1Y2,0.06509580609835867,-0.099087048502903,2.590402150299392,0.20970124267237691,-0.07521280465292564
TCGA.D8.A1Y3,-0.3726004780807807,-3.0243059194888127,1.5499029271745262,1.4821503082248992,-1.7350431315699264
TCGA.D8.A27E,2.1687888578006604,-1.7245756753760626,-0.43246504265249425,2.197828941046764,1.631373328992489
TCGA.D8.A27F,-4.258619281029487,-0.5357161330953351,-2.834375074746957,-0.9863686393175289,1.2035701894885256
TCGA.D8.A27G,1.0810575259605608,0.7252480396679991,1.7766207605447017,-0.2162179500841503,0.5017052758986461
TCGA.D8.A27H,-3.771619555301046,-0.17181327070856528,-2.7450756824638747,-1.248158944273613,1.4365874076400214
TCGA.D8.A27I,0.3962868705532328,3.756271541786596,-0.5046381046817996,-0.4672209267119332,0.6927020076745753
TCGA.D8.A27K,0.7365125876219647,1.740668314360793,0.6729155189363974,-0.9389409316025461,0.007056852496356357
TCGA.D8.A27L,0.6253042505640434,2.3889074127862635,0.4777720462964601,-1.5257747439691511,0.2921505249727154
TCGA.D8.A27M,-4.027879505697296,1.2684733738190543,0.4551190260467224,0.20148589983648574,1.608675060999317
TCGA.D8.A27N,0.0727854359771942,-0.7188197667485137,1.3820421058926255,-1.2486696251578755,-0.013993861249929808
TCGA.D8.A27P,1.0114416445281686,0.8787583253228456,-1.9222062134786964,-1.9112159374896904,-0.20714407308065572
TCGA.D8.A27R,0.27278355235512547,0.3847291651862531,0.4093674690875033,1.3304981382609482,0.004893580484310435
TCGA.D8.A27T,1.3765070855750063,1.5188130515763087,1.464175421650455,-0.5135653792070455,0.46927912224835955
TCGA.D8.A27V,0.4893345105729131,1.8160996416464026,-0.7671166955370288,-1.6543043468907208,0.2700673675908944
TCGA.D8.A27W,0.8110243623150194,-0.5517128572765082,0.6848579388652491,1.510963983473958,2.0405133834913984
TCGA.D8.A3Z5,0.8959313976194465,2.9492086960185873,-3.27425220149062,0.163888049238159,-1.4712994251896734
TCGA.D8.A3Z6,1.4367914048501433,0.4593983806944205,-1.2512240778948114,-1.3831485412742213,-1.3690686485429397
TCGA.D8.A4Z1,0.42074977764608223,3.6144988957203115,-1.948227634048128,-0.43849933322340956,-0.3041934612817344
TCGA.E2.A14N,-4.1955829736994765,-1.1829882561353078,-0.11763917613649529,1.2505345202784246,0.6955374665526597
TCGA.E2.A14U,0.6727183824587626,2.6409069513084544,-3.6324992833803753,0.12429739974218927,-1.1257831004892243
TCGA.E2.A15I,1.210641785118302,2.003697820736338,0.8841049860842115,-0.521965680232675,0.2970496274954488
TCGA.E2.A15K,1.2601835353346496,0.3709793821781927,2.4803164227151013,0.653367238892243,-1.4463527076031801
TCGA.E2.A1AZ,-3.308298795089425,0.2966249409368674,0.799969409175078,0.3107227269536361,1.6848070368019648
TCGA.E2.A1B0,-2.253375331971879,-0.5820806945014204,1.3142621957176173,-1.606587708891519,-0.0027083140067951706
TCGA.E2.A1B1,-0.6210473162568829,2.9105683616437803,0.7297032746333195,-1.2594869200861276,1.315977406330015
TCGA.E2.A1B4,1.6411463769413699,-0.46675481407477476,-1.720319441862409,-0.9126792858832261,-1.8628939732603487
TCGA.E2.A1B5,-0.1814684639212207,2.912954494859857,2.059382949608902,1.8697504421139912,-0.2904924927007706
TCGA.E2.A1B6,-3.9184987282290935,1.928500678454604,0.6204334291805683,3.157400679503722,-1.3028573225306588
TCGA.E2.A1BC,1.2903563793560908,1.0570450080515446,-1.0057192722559647,-1.9523259360700185,0.6164585447307734
TCGA.E2.A1BD,1.448355201460583,0.10928355617274971,-1.3072254987833867,-1.096067870337471,-1.6602683184995353
TCGA.E2.A1IE,2.2357692909953797,-0.8644703353282072,-2.5408672507584322,0.9810267846095843,1.3811631833039044
TCGA.E2.A1IF,0.4665190826741778,2.238558423124637,-1.5184981079642337,-0.7330130155979517,-2.2483075144840026
TCGA.E2.A1IG,0.7699608528477067,-1.0721094538889997,-1.1851696260755054,-0.3066349664896506,0.8026323287402667
TCGA.E2.A1IH,0.32931116428059637,1.5313660423681057,2.525251060516907,0.32026782763619094,0.6993362239114778
TCGA.E2.A1II,-3.8640854777354257,-1.420405836404812,2.1918635658922883,2.682835696480753,1.0447389721883247
TCGA.E2.A1IJ,0.34411931927146566,2.644596272241887,0.5959500443583636,-1.450136280580572,-0.6213855956415171
TCGA.E2.A1IK,1.1353615786552218,0.7584640611438921,-0.6357383073694101,2.999239264993046,0.6915918351074363
TCGA.E2.A1IL,1.5294151687265847,0.9932861302657257,-1.4530497937410407,-1.6439558452613412,-0.451508086021115
TCGA.E2.A1IN,1.1067265846714422,-1.070313187753183,-0.17438345270379402,-2.2306653933388545,0.056975126512821744
TCGA.E2.A1IO,0.4703975619273863,2.5228756587017864,0.48406634144850214,-0.7302404959038694,0.925304004645936
TCGA.E2.A1IU,1.366991568425216,1.3310091775681934,-0.62141684588555,-0.03216349851644534,-0.2880455849947552
TCGA.E2.A1L6,1.3580133779226276,2.2394178106931557,-1.5894259982084127,-0.8686632065616455,0.2784908902190914
TCGA.E2.A1L7,0.0649067454600833,0.570545690120493,1.4174596455496729,1.7200982350579108,1.307867360558863
TCGA.E2.A1L8,1.3669952861290304,0.2585192489990552,0.4726985479555333,-0.694829832275554,-0.3461498975952463
TCGA.E2.A1L9,0.6676497609868014,-0.3035552852495996,0.617154807367512,-1.6578325075932867,-0.3275672420426492
TCGA.E2.A1LA,0.41241949600278904,0.43429071398960756,1.6363594154818044,1.5148343284406849,-0.9280141077340535
TCGA.E2.A1LB,-0.13431084057109954,-2.584779037858833,1.2607404590039117,-2.4956621191027963,-1.3345304476138689
TCGA.E2.A1LE,-1.114526307026874,0.38853900134019637,1.897133161374162,-0.6099649419296661,-1.3839900786898551
TCGA.E2.A1LG,-3.9818981371348174,-1.6348379737015546,-1.1536676258722454,0.21605560432673732,-0.3189339802404888
TCGA.E2.A1LH,-4.350555035014846,1.2938043888763657,-0.20715062642746912,2.1740512065079076,-1.06625174953046
TCGA.E2.A1LI,-4.4990094357152985,-1.1936524719453783,-0.875927040106943,1.559381426977767,-0.16357178893881713
TCGA.E2.A1LK,-4.78270103956175,-3.602446578086316,-3.638278545461053,1.0429834159020852,-1.131374937123748
TCGA.E2.A1LL,-2.702518924108747,-1.0787521821766004,-1.957454475569639,-1.306514714718334,0.13075253972663003
TCGA.E2.A1LS,-3.6807889753817578,-0.9783931918661891,-3.4315491293135225,-0.20730130443331182,0.168587836765189
TCGA.E2.A2P5,0.6982289155574474,-0.23773622510090733,0.5509916972738941,-0.5540947128492892,-1.4423836026137729
TCGA.E2.A2P6,1.8875569665762364,-0.020226963157747455,-1.1044914689019247,0.4292837373575446,-1.9946316701091003
TCGA.E2.A3DX,0.6461511476841948,3.6875052292746333,1.2818343792501388,-0.44816558806819806,0.27663221435612567
TCGA.E2.A56Z,1.6628107533630452,-1.558538732994171,-0.8042460881951533,2.7898365915174774,-0.24108128108334623
TCGA.E2.A570,1.2463510644417084,-0.011673880636606418,-1.1192215345503704,-1.4755776878180633,-1.7003126825277282
TCGA.E2.A573,-4.738809118522105,-0.10493501401041565,0.05287791190699552,1.4696466633251002,-1.4590571216348145
TCGA.E2.A574,-4.0881860401689,-2.962322558233116,-4.869577191451758,-0.060116693331482646,-1.2703478761205445
TCGA.E9.A1N3,2.472202955226285,-1.1310262954228303,-2.4838504970994655,1.9151897473843336,1.9290606874376623
TCGA.E9.A1N4,0.7649904030081633,0.490906007189842,1.2076346513560328,-0.1018598924290626,0.9879899339315326
TCGA.E9.A1N5,1.5983131452110104,0.5680026254549123,1.3863999093775463,0.11542880093320265,0.4101340301424773
TCGA.E9.A1N6,-0.15008773836811515,-2.2084172446636003,1.1630826562833776,-2.382628840362639,-0.08247695482567845
TCGA.E9.A1N8,-3.947591360897166,-1.753011660901042,-3.2804670962773836,0.2323260500247767,0.8288535373445596
TCGA.E9.A1N9,-0.6162727792348777,0.6751677252077547,0.12689150964514456,-0.2463112155264908,1.0657429318527896
TCGA.E9.A1NA,0.04535195743603341,-2.478820080563294,1.3406043721772554,-0.8693460828765278,0.6302653175893145
TCGA.E9.A1ND,-4.22475179919768,-1.3370567128150337,2.231511782054812,-0.06421712040143232,-1.013866676801755
TCGA.E9.A1NE,-0.14461654264904067,2.821932085264561,1.7065756036189978,1.0007000158270922,1.197951065484763
TCGA.E9.A1NF,0.35049879449071664,-1.1228847334332182,1.7410078404458613,-2.2211506009771464,-0.7933334513987965
TCGA.E9.A1NG,-0.14516487124053976,-1.1732296819389798,1.244470126650168,-2.769847460051658,-0.16098174445840618
TCGA.E9.A1NH,1.1295173571343153,0.36541069000714776,0.2990291501585459,-2.1232983778707606,-0.5217242804927744
TCGA.E9.A1NI,1.505030093497944,-1.60756868225056,0.21764774042112686,-1.5207912636477114,-1.158541421955111
TCGA.E9.A1QZ,0.36241206617213334,3.397101104787147,0.14332030161013193,1.4831974398425123,0.682317440072704
TCGA.E9.A1R0,1.5861127621511126,2.819798824977205,-0.6773904834199382,0.6369331978002993,0.3348832466942113
TCGA.E9.A1R2,0.5408980719533472,0.6473504725190933,-0.13191278636833567,1.0569253296922685,0.41446215224077465
TCGA.E9.A1R3,0.34500041613633275,-0.2005524740363754,0.46374830650484083,-1.6853653729557128,-0.346093779970752
TCGA.E9.A1R4,0.6290122861031153,-0.15981086102869083,2.1619109912196217,0.6151024060009747,-0.3325127900767002
TCGA.E9.A1R5,1.3815340319376488,-1.529869454480098,0.19646342753637455,-1.4377364102818317,0.31401702004076415
TCGA.E9.A1R6,2.0054002718028365,-2.7634172290411465,-0.4307632888113383,0.6747407434499555,0.5203692590763653
TCGA.E9.A1R7,1.2822317579924176,-1.4476816553830012,-0.6944279394001659,-0.03531518989794542,1.0759790500397166
TCGA.E9.A1RB,0.061614723289349256,-1.8106978691207554,-0.14050831258954985,-0.9106796183220021,-0.22010993623076644
TCGA.E9.A1RC,1.176502957775754,-2.43599384973766,-1.439077872323388,-2.105357590609138,-0.4223946164161898
TCGA.E9.A1RD,2.0727592561904364,-1.0959347391254048,-0.02862606646530603,-1.4303889759894304,-0.1599722635655301
TCGA.E9.A1RE,1.632488546493061,-1.5194921436666617,0.532090352274196,0.9290637507759999,1.6353014304474935
TCGA.E9.A1RF,0.055908804190586275,-0.7400118677563697,2.3169445622632714,-0.1033340939575844,0.05494790473689704
TCGA.E9.A1RH,-1.9852904982508988,-3.1515202135931624,0.7406398344248584,-2.69859601882891,-0.39630392786232643
TCGA.E9.A1RI,1.0253603769377204,0.4371913780802005,0.1954671774406634,-1.535529891384759,1.4002995421259674
TCGA.E9.A226,0.59653282621859,-2.267708640464844,0.27283383602833994,-2.8429055904062137,0.5719165860677301
TCGA.E9.A227,1.104661719172275,1.7429606169911855,0.9079836622516247,0.4029824370773038,0.20790311545554363
TCGA.E9.A228,1.595320921360096,-2.5055368006205545,-1.0527007388249514,1.3884160795865435,2.145265469878263
TCGA.E9.A229,0.8281754253954419,0.7446869776314108,0.965172929477975,-1.346177003774032,0.8821677994065149
TCGA.E9.A22A,-0.1052808157708376,-0.30657422470370344,2.5102003843578258,-0.4208549817565893,-0.06585221068510284
TCGA.E9.A22B,0.7732213857106631,-0.1195051887553429,-0.6502807608651908,0.1425752217126321,1.4597592554234256
TCGA.E9.A22D,0.738888735124903,-0.4023510474823014,4.156627665837315,2.434605507440396,0.049899048638266934
TCGA.E9.A22E,0.5357825956454119,-0.45648820920813055,2.4718411783532463,-1.5376202610151348,-0.2105791155563012
TCGA.E9.A22G,-4.882320235644521,-2.1185160198116044,-1.8042237918466828,0.9367968513484323,0.5492370151569349
TCGA.E9.A22H,1.9247453095396057,-0.6439363745084316,1.2093349102699682,0.16131907537333517,-0.011708533582440232
TCGA.E9.A243,-3.2466598312157204,0.6460847186823935,2.8557675265047973,0.18699533630525267,0.9245406235191499
TCGA.E9.A244,-3.9184052998895145,-0.5969920170836092,-2.0589918783430043,-0.15670876165145853,0.6870932232149636
TCGA.E9.A245,1.7541026206900807,0.1385930841754261,-2.779925511850458,1.7960966789037753,1.9862923389666363
TCGA.E9.A247,0.7275933518743253,-0.780005974745073,-1.733786961040941,0.4399693336758736,-0.034377277393861295
TCGA.E9.A248,-2.3749668775488444,0.1393507037502868,3.1556314803724383,0.34352173034844113,0.17271262483297645
TCGA.E9.A249,1.4350810806035654,-1.4686467564191237,0.7600229024124485,0.07576348456862268,-0.9571123202421838
TCGA.E9.A24A,1.3642786883526221,-1.5123149551911501,1.200087694456587,-1.272542876557593,0.105068486696593
TCGA.E9.A295,0.42274532587155617,1.4633603633350898,-0.8677946557868653,-0.28522786555011326,0.12424678462284722
TCGA.E9.A2JS,0.7182556650103848,-1.7249131341473882,-0.1977011526069,0.47884715744975787,1.0220215216021362
TCGA.E9.A2JT,-0.30577023333536885,3.000637527841362,2.9783532106487507,2.369490130268461,0.19018080326064885
TCGA.E9.A3Q9,2.2731855089014084,0.634698752116593,-0.917153331333394,2.53103340668746,0.6416338081104153
TCGA.E9.A3QA,-4.187771179663327,0.21580147492168886,0.6636962963654641,2.214029861176887,-0.532114076180235
TCGA.E9.A3X8,0.4467751236685616,2.9241146702906073,-0.5904231988635681,1.1048260934615963,-3.541194610196223
TCGA.E9.A54X,2.2005177219127585,-3.7645693194028227,-3.1413627702988234,1.7818102222913266,-0.2876217002729176
TCGA.E9.A5UO,2.238781598619993,-4.79175491367121,-2.5850843845578355,2.7879358008555855,0.6132649966111403
TCGA.E9.A5UP,1.2570008472951588,-4.011124789561421,-0.8272891295685249,1.6202296755296852,-2.183100473720795
TCGA.EW.A1IW,0.22616875019822819,2.233132257505333,-0.4106751627300096,-0.8143789499376489,0.06991760129540874
TCGA.EW.A1IX,1.4876110592433873,1.5438448385321983,-0.3550437424219682,-1.5576487134159627,0.5889986166809771
TCGA.EW.A1IY,0.024133842786699777,0.9044100385055274,2.630260409977802,-0.8682717434446714,0.8738804892724277
TCGA.EW.A1J1,1.8944487276048283,-1.201594108889783,1.4783492377354794,2.418701611573363,1.5158159330932102
TCGA.EW.A1J2,0.7386049326159816,2.677660014565122,-0.5494537940078966,-1.4855726869335708,0.4342432786500606
TCGA.EW.A1J3,1.3805821640071854,0.41237055319600907,-0.5677329511733743,-0.9579860100930583,-0.25113968255253727
TCGA.EW.A1J6,0.612173612738404,-0.371882390315496,0.5129295431704958,2.9006921511210484,-0.2943446367230551
TCGA.EW.A1OV,-1.169915500547652,0.7754370639398003,3.4009439988525947,1.3738072001099748,-0.527335858922222
TCGA.EW.A1OW,-4.380954477330121,-0.4073655204708626,-2.1348720942693578,-0.2948754326862606,1.0799045525406754
TCGA.EW.A1OX,2.15190010788888,-4.533305209393874,-2.8433164000732574,2.2735778859979785,2.0035047460469384
TCGA.EW.A1OY,0.7460991203558881,-1.0401471861585216,-0.14447092405915848,0.5570954524512601,-0.17740876883225642
TCGA.EW.A1OZ,0.5674411051038861,-1.3657862675624926,1.4225058668165786,-0.30763802103116294,-0.19296216618917444
TCGA.EW.A1P0,1.391742050765406,-1.6228344461031199,0.9149401504688639,1.4623891792182169,0.929480714162556
TCGA.EW.A1P3,1.5405484292307337,1.205518348727192,-1.2158163076043327,0.021525567178876142,-1.2155239948291674
TCGA.EW.A1P4,-4.1916278532227595,-0.7250427216566363,0.7291267858543569,0.23565114956725958,0.8193798637991941
TCGA.EW.A1P5,1.2037929320993541,-1.3560392273425768,0.7967349418079253,0.1997301501629464,0.0037097808853947447
TCGA.EW.A1P6,1.2847217930183843,-0.2726185892663572,0.006767233021836604,-0.8975207039224563,-0.45975894783320953
TCGA.EW.A1P8,-3.7333951493758413,-0.5577459460602929,-1.3006651927299875,0.509117419169726,-0.2962535476986288
TCGA.EW.A1PA,0.723938691786339,1.039868046591315,-0.23908634562576692,1.0949095592723355,1.0323483521656622
TCGA.EW.A1PB,-4.230819949830083,-2.220519609976066,1.7940733842807208,2.153317040437692,-1.4816929448265577
TCGA.EW.A1PC,-0.3877012367312517,-2.6211419022317592,-0.4632007077030598,-0.8257730113811289,-1.2113109504019004
TCGA.EW.A1PD,0.8713467887532411,0.26914958062381944,-1.562517320992346,-0.7011153384291591,1.4870407256856033
TCGA.EW.A1PE,1.1398749391797032,0.4537936307828878,1.9135895463667874,-0.537112055746566,-0.6520133170084205
TCGA.EW.A1PF,0.6215880132571204,1.4651195244131268,0.17828922060844554,-0.6248296015695631,0.7668402489906954
TCGA.EW.A1PH,-4.58497948854366,-0.5613534030518356,-1.6209191016635751,0.16333293139259433,0.13175271593838575
TCGA.EW.A2FR,-0.9867549279108888,-0.6139734201204654,1.3071109972145376,-2.2482053242084943,-0.33151823647896955
TCGA.EW.A2FS,0.315275350308433,2.0203003919153986,-0.7531921681894581,1.8673280923475282,-0.2044949443978102
TCGA.EW.A2FV,-0.39075735191055866,1.5954293245317586,0.3074097121593573,-0.08240998077051777,0.5443392498044806
TCGA.EW.A2FW,1.8414677776261428,-1.8586574084833032,-0.510942370012015,1.7295389256795994,0.7413102522095981
TCGA.EW.A3E8,1.186806126401734,2.846501771015359,0.9784428104662563,1.1543901324432044,-0.9487480760577636
TCGA.EW.A3U0,-3.6732057048614717,2.1779139962684657,0.36022007848821136,1.9124201192085495,0.7333962839894936
TCGA.EW.A423,1.25587880170433,-0.686147662199816,0.17552968095641458,1.3322912423776396,-2.8543083912347336
TCGA.EW.A424,1.199927708553082,1.1589443077012158,-3.1064563831479624,-0.5444224635810201,-1.4563110018358492
TCGA.GI.A2C8,0.999185734791749,-0.04856830349568588,0.8110406597054465,-1.2384359897310224,0.5829399177059436
TCGA.GI.A2C9,-4.052509318531302,-0.71172911484865,-2.767076374854774,-0.7271174915595939,0.357261397525403
TCGA.GM.A2D9,1.4139086735487052,0.70315923726423,-0.4314483383065688,-0.37651391088783714,-1.9145585460251793
TCGA.GM.A2DA,0.6337149223426166,2.571957535845259,0.9201075715055627,0.357929939386613,-0.9912134413566505
TCGA.GM.A2DB,-2.108964724227472,-0.2538632740331515,1.4504887904423862,-0.06348537219803245,-2.7679084474793214
TCGA.GM.A2DC,1.684267294438015,-1.1789657450072286,-0.977522482551888,2.3723610254264362,-0.19838032282586515
TCGA.GM.A2DF,-4.049415103675935,0.5553652844254775,-0.59035396521439,1.7485182415296103,-1.027859375853794
TCGA.GM.A2DH,-1.0793377916866234,0.20257301980649803,2.505641125093754,0.8837342596796908,0.1266167667100073
TCGA.GM.A2DI,0.2401124813776419,3.1097825175569676,2.068352380703382,0.8033573843567461,0.5391804834046019
TCGA.GM.A2DK,0.8378877774798349,2.1151528584271264,-1.5957451859253122,1.3564459293405768,-0.2310540004424142
TCGA.GM.A2DL,0.7359202656253587,-0.1358935720175518,0.014685759359185832,-1.175165987623231,-0.5380443438836832
TCGA.GM.A2DM,1.5142802641776918,-2.5657971441041956,-0.6240682635956285,1.262493749263776,0.3271806372383196
TCGA.GM.A2DN,-0.17182962475776475,1.7822774091853775,1.6866282507973096,-0.003209058787752466,-1.1721009744958852
TCGA.GM.A2DO,0.15970958127241142,1.1048370914209837,3.2167647443129352,3.870477757212435,-0.7541519245074646
TCGA.GM.A3NW,1.3939392768282093,1.4931195905731895,-1.440262790541148,1.267068311683179,-0.37305230396762595
TCGA.GM.A3NY,1.1230471914275735,1.7640653608960661,-1.466996884407529,-0.023311720853282276,-2.6026047921059243
TCGA.GM.A3XG,0.03035620045867006,2.705976767745774,-4.216466486778518,0.08338437398202765,-1.349360439188537
TCGA.GM.A3XL,-3.8639482287282454,-1.5190325984486361,0.45906655624653125,2.2281876101620877,-1.9399197039987512
TCGA.GM.A3XN,0.5730904401832613,3.217656105197301,-0.8496363373699343,0.11678866245922234,-0.9125269955532529
TCGA.GM.A4E0,0.34551106325842457,3.4272869728908724,-1.1574103270663527,0.523434778443673,-1.3477301003438251
TCGA.JL.A3YW,-2.1180707669517305,-0.1148393615143924,1.8533215593791512,-1.639256739048994,-1.9678061038710468
TCGA.JL.A3YX,1.110964338286055,0.42210580921708885,-1.8419660207834139,-0.7843573415878563,-1.607569394111476
TCGA.LL.A440,0.13659235479277654,3.7931962001729693,-1.5881211372009927,-0.29092884924474105,0.3047805737530218
TCGA.LL.A442,2.332038299994375,-3.614070986764615,-1.3220861591732187,1.9746131883428621,-0.32969590880678196
TCGA.LL.A50Y,1.8759550924564015,-0.17025749336200674,0.029244852186025915,1.0531413295883643,-3.5553463153623532
TCGA.LL.A5YL,-0.12119582920786152,1.3005208490819242,-0.28269559329305693,0.34536889829103656,-3.6590375364351515
TCGA.LL.A5YM,1.395174809706894,-1.2483972414397113,-1.6357817324376043,2.9597622424434715,-1.8736573921855848
TCGA.LL.A5YN,0.16221748243207837,2.1722995204666122,1.783157432918436,2.165132129001144,-3.524595685296961
TCGA.LL.A5YO,-2.4698589437883056,1.109175498067636,2.9907814858813113,1.0968167956995396,-2.2698207060860063
TCGA.LL.A5YP,-3.6330500693983927,0.46810165327299247,-1.7712220838038486,0.032370881014848134,0.21461406675623773
TCGA.LQ.A4E4,1.5571394912769039,-0.2280331026950645,-1.8910186355083658,-0.42902044947534346,-1.1819693055834228
TCGA.OL.A66H,1.4072902785137806,-0.5243674196429805,0.17877529501833322,2.3747992362859676,-0.2403661735741199
TCGA.OL.A66I,-3.9357266995502895,0.8058769435359143,0.8155739621152284,2.139421450126463,-0.16909289635505673
TCGA.OL.A66J,1.1983783376129717,1.5961894029851849,-1.8509936127162268,0.7647935822430031,-0.3341309069609547
TCGA.OL.A66K,1.7873818441653644,0.8158464505029439,-1.9198986136243796,-0.32456640973932477,-0.8379667468393223
